,addrcode,actual,predicted,residual
0,8101,0.967990419,0.9963707079999999,0.028380288999999892
1,8102,0.15506009199999998,0.149046323,0.006013768999999974
2,8103,0.415454449,0.47361248200000006,0.05815803300000005
3,8104,0.40867309,0.40713162399999997,0.0015414660000000469
4,8105,0.31012059399999997,0.275020633,0.03509996099999996
5,8106,0.145981884,0.136677519,0.009304365000000009
6,8107,0.250657548,0.212944787,0.03771276100000001
7,8108,0.154251526,0.13874688699999999,0.015504639000000014
