,addrcode,actual,predicted,residual
102,102902,0.172891453,0.21648593800000002,0.043594485000000016
103,103001,0.8322904109999999,0.64577395,0.18651646099999986
104,103002,0.354681827,0.36605047799999996,0.011368650999999952
105,103003,0.567133386,0.526068532,0.04106485399999993
106,103004,0.65820822,0.558385748,0.09982247200000005
107,103005,0.5800101010000001,0.44890618600000004,0.13110391500000002
108,103101,0.534987598,0.455448368,0.07953922999999996
109,103102,0.327991588,0.35616974799999995,0.028178159999999952
110,103103,0.461527419,0.408518805,0.05300861400000001
111,103201,0.543121147,0.36963426299999996,0.17348688400000006
112,103203,0.359205524,0.380369268,0.021163743999999984
113,103301,0.492186843,0.472907553,0.019279290000000004
114,103302,0.459752791,0.42283513899999997,0.03691765200000002
115,103303,0.330284992,0.37079526399999996,0.04051027199999996
116,103401,0.620688365,0.426388382,0.194299983
117,103501,0.404944764,0.33752892100000004,0.06741584299999998
118,103502,0.32685869300000003,0.34897979999999995,0.022121106999999918
119,103503,0.42480313700000005,0.353887977,0.07091516000000003
120,103504,0.6006946639999999,0.49157446,0.10912020399999994
121,103602,0.452745209,0.425728481,0.02701672799999999
122,103604,0.223533103,0.279190173,0.055657069999999975
123,103605,0.122849642,0.163110166,0.040260524000000006
124,103701,0.416116327,0.42445497299999996,0.00833864599999995
125,103702,0.5836940629999999,0.5567408629999999,0.02695320000000001
126,103703,0.426785381,0.473763721,0.04697834000000001
127,103704,0.552246676,0.571862467,0.019615790999999994
128,103801,0.669888144,0.572598381,0.09728976299999992
129,103802,0.41478847399999996,0.422524587,0.007736113000000044
130,103901,0.858013369,0.7218479990000001,0.13616536999999995
131,103902,0.483869465,0.45238997200000003,0.03147949299999997
132,103903,0.977144585,0.7426289709999999,0.2345156140000001
133,104001,0.772522465,0.566665387,0.20585707799999997
134,104003,0.300925662,0.29203312800000003,0.008892533999999952
135,104004,0.34193495,0.353782166,0.011847215999999994
136,104101,0.395305081,0.337032386,0.058272694999999985
137,104102,0.39893224,0.39195441299999995,0.0069778270000000475
138,104201,0.216879624,0.251991847,0.035112223
139,104202,0.215167355,0.259421464,0.044254108999999986
140,104203,0.256959889,0.24650558600000003,0.01045430299999997
141,104301,0.472498861,0.494801393,0.022302531999999986
142,104302,0.135882628,0.188657563,0.052774934999999995
143,104401,0.576020481,0.499484991,0.07653549000000004
144,104501,1.350518942,0.868422593,0.48209634899999987
145,104502,0.331505731,0.358648484,0.027142752999999964
146,104503,0.404926468,0.453979041,0.049052573000000044
147,104504,0.45235261600000004,0.466067534,0.013714917999999965
148,104601,0.300978009,0.25049094,0.050487068999999996
149,104602,0.259191063,0.282090875,0.02289981200000002
150,104603,0.282333252,0.249755979,0.03257727299999999
151,104604,0.376179792,0.376479374,0.00029958199999996493
152,104605,0.30117340000000004,0.314541576,0.013368175999999954
153,104701,0.412336529,0.390734514,0.02160201500000003
154,104801,0.407572657,0.39777506,0.009797596999999991
155,104802,0.26305534,0.29766985,0.03461450999999999
156,104901,0.358390575,0.267974368,0.09041620699999997
157,104902,0.28593795,0.25711406800000003,0.028823881999999967
158,105001,0.503459122,0.37476084,0.128698282
