,addrcode,Week,Year,predicted,actual,different
0,8001,7,2017,0.63451027960996,0.541077079,0.09343320060995997
1,8001,8,2017,0.5328005188844618,0.541077079,0.008276560115538234
2,8001,9,2017,0.5882536722115692,0.578392739,0.009860933211569223
3,8001,10,2017,0.3672024728498872,0.559734909,0.19253243615011278
4,8001,11,2017,0.5451315967134651,0.615708401,0.0705768042865349
5,8001,12,2017,0.4964789775900062,0.485103588,0.011375389590006224
6,8001,13,2017,0.4742223070702966,0.59705057,0.12282826292970334
7,8001,14,2017,0.497286847769421,0.783628874,0.286342026230579
8,8001,15,2017,0.42575330750564894,0.634366231,0.20861292349435107
9,8001,16,2017,0.5279869334540781,0.57839274,0.05040580654592186
10,8001,17,2017,0.6027049617610392,0.653024061,0.05031909923896083
11,8001,18,2017,0.3502276623390134,0.708997552,0.3587698896609866
12,8001,19,2017,0.5085336239777025,0.6530240620000001,0.14449043802229755
13,8001,20,2017,0.541152127995294,0.690339722,0.14918759400470605
14,8001,21,2017,0.5450175525389132,0.764971043,0.2199534904610868
15,8001,22,2017,0.5391221502564367,0.59705057,0.05792841974356322
16,8001,23,2017,0.4733880357585367,0.578392739,0.10500470324146327
17,8001,24,2017,0.5222437428079065,0.615708401,0.09346465819209349
18,8001,25,2017,0.4807147728047784,0.597050571,0.1163357981952216
19,8001,26,2017,0.4872706020019468,0.57839274,0.09112213799805319
20,8001,27,2017,0.4470127308509763,0.373156607,0.07385612385097634
21,8001,28,2017,0.4471661904595312,0.5037614189999999,0.05659522854046872
22,8001,29,2017,0.4684059982887921,0.708997552,0.24059155371120794
23,8001,30,2017,0.3541362778983529,0.858260195,0.5041239171016471
24,8001,31,2017,0.4828928587726768,0.858260195,0.37536733622732316
25,8001,32,2017,0.5175373898587641,0.597050571,0.07951318114123596
26,8001,33,2017,0.6025935625425991,0.6530240620000001,0.05043049945740097
27,8001,34,2017,0.5838254904143032,0.746313213,0.16248772258569677
