,addrcode,Week,Year,DF_6,DF_5,DF_4,DF_3,DF_2,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DFma_6,DFma_5,DFma_4,DFma_3,DFma_2,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s
0,8001,15,2014,0.111946982,0.0,0.111946982,0.037315661,0.111946982,0.111946982,0.074631321,0.074631321,0.111946982,0.111946982,0.055973490999999986,0.055973490999999986,0.074631321,0.074631321,0.111946982,0.093289152,0.074631321,0.093289152,0.111946982,0.130604812,0.0,4.546593008,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
1,8001,16,2014,0.037315661,0.111946982,0.0,0.111946982,0.037315661,0.111946982,0.111946982,0.074631321,0.074631321,0.111946982,0.074631321,0.055973490999999986,0.055973490999999986,0.074631321,0.074631321,0.111946982,0.093289152,0.074631321,0.093289152,0.111946982,0.0,4.586850557,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
2,8001,17,2014,0.074631321,0.037315661,0.111946982,0.0,0.111946982,0.037315661,0.111946982,0.111946982,0.074631321,0.074631321,0.055973490999999986,0.074631321,0.055973490999999986,0.055973490999999986,0.074631321,0.074631321,0.111946982,0.093289152,0.074631321,0.093289152,0.0,4.606948684,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
3,8001,18,2014,0.186578303,0.074631321,0.037315661,0.111946982,0.0,0.111946982,0.037315661,0.111946982,0.111946982,0.074631321,0.130604812,0.055973490999999986,0.074631321,0.055973490999999986,0.055973490999999986,0.074631321,0.074631321,0.111946982,0.093289152,0.074631321,0.0113187,4.614521492,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
4,8001,19,2014,0.223893964,0.186578303,0.074631321,0.037315661,0.111946982,0.0,0.111946982,0.037315661,0.111946982,0.111946982,0.205236134,0.130604812,0.055973490999999986,0.074631321,0.055973490999999986,0.055973490999999986,0.074631321,0.074631321,0.111946982,0.093289152,0.000412112,4.582771477,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
5,8001,20,2014,0.298525285,0.223893964,0.186578303,0.074631321,0.037315661,0.111946982,0.0,0.111946982,0.037315661,0.111946982,0.261209624,0.205236134,0.130604812,0.055973490999999986,0.074631321,0.055973490999999986,0.055973490999999986,0.074631321,0.074631321,0.111946982,0.018061042,4.542399003,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
6,8001,21,2014,0.298525285,0.298525285,0.223893964,0.186578303,0.074631321,0.037315661,0.111946982,0.0,0.111946982,0.037315661,0.298525285,0.261209624,0.205236134,0.130604812,0.055973490999999986,0.074631321,0.055973490999999986,0.055973490999999986,0.074631321,0.074631321,0.18822491,4.585751871,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
7,8001,22,2014,0.33584094600000003,0.298525285,0.298525285,0.223893964,0.186578303,0.074631321,0.037315661,0.111946982,0.0,0.111946982,0.317183115,0.298525285,0.261209624,0.205236134,0.130604812,0.055973490999999986,0.074631321,0.055973490999999986,0.055973490999999986,0.074631321,0.431739898,4.57626211,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
8,8001,23,2014,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.223893964,0.186578303,0.074631321,0.037315661,0.111946982,0.0,0.447787928,0.317183115,0.298525285,0.261209624,0.205236134,0.130604812,0.055973490999999986,0.074631321,0.055973490999999986,0.055973490999999986,0.11084851,4.460961439,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
9,8001,24,2014,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.223893964,0.186578303,0.074631321,0.037315661,0.111946982,0.447787928,0.447787928,0.317183115,0.298525285,0.261209624,0.205236134,0.130604812,0.055973490999999986,0.074631321,0.055973490999999986,0.076949912,4.424588364,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
10,8001,25,2014,0.447787928,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.223893964,0.186578303,0.074631321,0.037315661,0.391814437,0.447787928,0.447787928,0.317183115,0.298525285,0.261209624,0.205236134,0.130604812,0.055973490999999986,0.074631321,0.370272933,4.397881269,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
11,8001,26,2014,0.298525285,0.447787928,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.223893964,0.186578303,0.074631321,0.373156606,0.391814437,0.447787928,0.447787928,0.317183115,0.298525285,0.261209624,0.205236134,0.130604812,0.055973490999999986,0.169253387,4.3937730739999985,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
12,8001,27,2014,0.298525285,0.298525285,0.447787928,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.223893964,0.186578303,0.298525285,0.373156606,0.391814437,0.447787928,0.447787928,0.317183115,0.298525285,0.261209624,0.205236134,0.130604812,0.193050452,4.452928931000001,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
13,8001,28,2014,0.447787928,0.298525285,0.298525285,0.447787928,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.223893964,0.373156606,0.298525285,0.373156606,0.391814437,0.447787928,0.447787928,0.317183115,0.298525285,0.261209624,0.205236134,0.176096361,4.601603894,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
14,8001,29,2014,0.59705057,0.447787928,0.298525285,0.298525285,0.447787928,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.447787928,0.447787928,0.317183115,0.298525285,0.261209624,0.061443005,4.799782525,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
15,8001,30,2014,0.59705057,0.59705057,0.447787928,0.298525285,0.298525285,0.447787928,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.447787928,0.447787928,0.317183115,0.298525285,0.225827722,4.852931622,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
16,8001,31,2014,0.485103588,0.59705057,0.59705057,0.447787928,0.298525285,0.298525285,0.447787928,0.33584094600000003,0.55973491,0.33584094600000003,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.447787928,0.447787928,0.317183115,0.25876792,4.629582828999999,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
17,8001,32,2014,0.447787928,0.485103588,0.59705057,0.59705057,0.447787928,0.298525285,0.298525285,0.447787928,0.33584094600000003,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.447787928,0.447787928,0.06386296400000001,4.346523474,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
18,8001,33,2014,0.671681891,0.447787928,0.485103588,0.59705057,0.59705057,0.447787928,0.298525285,0.298525285,0.447787928,0.33584094600000003,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.447787928,0.08454523,4.327355474,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
19,8001,34,2014,0.522419249,0.671681891,0.447787928,0.485103588,0.59705057,0.59705057,0.447787928,0.298525285,0.298525285,0.447787928,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.22527185,4.437836947,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
20,8001,35,2014,0.895575855,0.522419249,0.671681891,0.447787928,0.485103588,0.59705057,0.59705057,0.447787928,0.298525285,0.298525285,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.266023005,4.464202331,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
21,8001,36,2014,0.55973491,0.895575855,0.522419249,0.671681891,0.447787928,0.485103588,0.59705057,0.59705057,0.447787928,0.298525285,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.13124804699999998,4.369411986,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
22,8001,37,2014,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.447787928,0.485103588,0.59705057,0.59705057,0.447787928,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.435937689,4.309178897,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
23,8001,38,2014,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.447787928,0.485103588,0.59705057,0.59705057,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.480115123,4.382620728,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
24,8001,39,2014,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.447787928,0.485103588,0.59705057,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.417129095,4.394887083,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
25,8001,40,2014,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.447787928,0.485103588,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.273115163,4.254327374,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
26,8001,41,2014,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.447787928,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.757202853,4.231901628,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
27,8001,42,2014,0.447787928,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.634366231,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.239408246,4.321777769,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
28,8001,43,2014,0.4104722670000001,0.447787928,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.429130097,0.634366231,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.5519136370000001,4.34008766,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
