,addrcode,Week,Year,DF_6,DF_5,DF_4,DF_3,DF_2,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DFma_6,DFma_5,DFma_4,DFma_3,DFma_2,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
11,8001,26,2014,0.298525285,0.44778792799999995,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.22389396399999997,0.186578303,0.074631321,0.373156606,0.391814437,0.44778792799999995,0.44778792799999995,0.317183115,0.298525285,0.261209624,0.205236134,0.130604812,0.05597349099999999,0.169253387,4.393773073999999,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
12,8001,27,2014,0.298525285,0.298525285,0.44778792799999995,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.22389396399999997,0.186578303,0.298525285,0.373156606,0.391814437,0.44778792799999995,0.44778792799999995,0.317183115,0.298525285,0.261209624,0.205236134,0.130604812,0.19305045199999998,4.452928931000001,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
13,8001,28,2014,0.44778792799999995,0.298525285,0.298525285,0.44778792799999995,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.22389396399999997,0.373156606,0.298525285,0.373156606,0.391814437,0.44778792799999995,0.44778792799999995,0.317183115,0.298525285,0.261209624,0.205236134,0.176096361,4.601603894,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
14,8001,29,2014,0.59705057,0.44778792799999995,0.298525285,0.298525285,0.44778792799999995,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.298525285,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.44778792799999995,0.44778792799999995,0.317183115,0.298525285,0.261209624,0.061443005,4.799782525,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
15,8001,30,2014,0.59705057,0.59705057,0.44778792799999995,0.298525285,0.298525285,0.44778792799999995,0.33584094600000003,0.55973491,0.33584094600000003,0.298525285,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.44778792799999995,0.44778792799999995,0.317183115,0.298525285,0.22582772199999998,4.852931622,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
16,8001,31,2014,0.485103588,0.59705057,0.59705057,0.44778792799999995,0.298525285,0.298525285,0.44778792799999995,0.33584094600000003,0.55973491,0.33584094600000003,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.44778792799999995,0.44778792799999995,0.317183115,0.25876792,4.629582828999999,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
17,8001,32,2014,0.44778792799999995,0.485103588,0.59705057,0.59705057,0.44778792799999995,0.298525285,0.298525285,0.44778792799999995,0.33584094600000003,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.44778792799999995,0.44778792799999995,0.06386296400000001,4.346523474,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
18,8001,33,2014,0.671681891,0.44778792799999995,0.485103588,0.59705057,0.59705057,0.44778792799999995,0.298525285,0.298525285,0.44778792799999995,0.33584094600000003,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.44778792799999995,0.08454523,4.327355474,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
19,8001,34,2014,0.522419249,0.671681891,0.44778792799999995,0.485103588,0.59705057,0.59705057,0.44778792799999995,0.298525285,0.298525285,0.44778792799999995,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.391814437,0.22527185,4.437836947,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
20,8001,35,2014,0.895575855,0.522419249,0.671681891,0.44778792799999995,0.485103588,0.59705057,0.59705057,0.44778792799999995,0.298525285,0.298525285,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.373156606,0.266023005,4.464202331,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
21,8001,36,2014,0.55973491,0.895575855,0.522419249,0.671681891,0.44778792799999995,0.485103588,0.59705057,0.59705057,0.44778792799999995,0.298525285,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.298525285,0.13124804699999998,4.369411986,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
22,8001,37,2014,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.44778792799999995,0.485103588,0.59705057,0.59705057,0.44778792799999995,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.373156606,0.43593768899999996,4.309178897,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
23,8001,38,2014,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.44778792799999995,0.485103588,0.59705057,0.59705057,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.522419249,0.480115123,4.382620728,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
24,8001,39,2014,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.44778792799999995,0.485103588,0.59705057,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.59705057,0.417129095,4.394887083,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
25,8001,40,2014,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.44778792799999995,0.485103588,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.541077079,0.273115163,4.254327374,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
26,8001,41,2014,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.44778792799999995,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.466445758,0.757202853,4.231901628,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
27,8001,42,2014,0.44778792799999995,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.671681891,0.634366231,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.55973491,0.23940824600000002,4.321777769,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
28,8001,43,2014,0.4104722670000001,0.44778792799999995,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.522419249,0.42913009700000004,0.634366231,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.59705057,0.5519136370000001,4.34008766,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
29,8001,44,2014,0.22389396399999997,0.4104722670000001,0.44778792799999995,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.895575855,0.317183115,0.42913009700000004,0.634366231,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.708997552,0.524244637,4.231328534,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
30,8001,45,2014,0.373156606,0.22389396399999997,0.4104722670000001,0.44778792799999995,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.55973491,0.298525285,0.317183115,0.42913009700000004,0.634366231,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.727655382,0.289446294,4.172451563,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
31,8001,46,2014,0.11194698199999999,0.373156606,0.22389396399999997,0.4104722670000001,0.44778792799999995,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.746313213,0.242551794,0.298525285,0.317183115,0.42913009700000004,0.634366231,0.802286704,0.858260195,0.802286704,0.708997552,0.653024061,0.09723923400000001,4.230349371,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
32,8001,47,2014,0.33584094600000003,0.11194698199999999,0.373156606,0.22389396399999997,0.4104722670000001,0.44778792799999995,0.8209445340000001,0.783628873,0.932891516,0.671681891,0.22389396399999997,0.242551794,0.298525285,0.317183115,0.42913009700000004,0.634366231,0.802286704,0.858260195,0.802286704,0.708997552,0.449959076,4.294663072,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
33,8001,48,2014,0.33584094600000003,0.33584094600000003,0.11194698199999999,0.373156606,0.22389396399999997,0.4104722670000001,0.44778792799999995,0.8209445340000001,0.783628873,0.932891516,0.33584094600000003,0.22389396399999997,0.242551794,0.298525285,0.317183115,0.42913009700000004,0.634366231,0.802286704,0.858260195,0.802286704,0.428912619,4.15378004,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
34,8001,49,2014,0.373156606,0.33584094600000003,0.33584094600000003,0.11194698199999999,0.373156606,0.22389396399999997,0.4104722670000001,0.44778792799999995,0.8209445340000001,0.783628873,0.354498776,0.33584094600000003,0.22389396399999997,0.242551794,0.298525285,0.317183115,0.42913009700000004,0.634366231,0.802286704,0.858260195,0.607668539,4.09137563,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
35,8001,50,2014,0.186578303,0.373156606,0.33584094600000003,0.33584094600000003,0.11194698199999999,0.373156606,0.22389396399999997,0.4104722670000001,0.44778792799999995,0.8209445340000001,0.279867455,0.354498776,0.33584094600000003,0.22389396399999997,0.242551794,0.298525285,0.317183115,0.42913009700000004,0.634366231,0.802286704,1.0875009340000001,4.158093568,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
36,8001,51,2014,0.22389396399999997,0.186578303,0.373156606,0.33584094600000003,0.33584094600000003,0.11194698199999999,0.373156606,0.22389396399999997,0.4104722670000001,0.44778792799999995,0.205236134,0.279867455,0.354498776,0.33584094600000003,0.22389396399999997,0.242551794,0.298525285,0.317183115,0.42913009700000004,0.634366231,0.718004305,4.150091706,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
37,8001,52,2014,0.33584094600000003,0.22389396399999997,0.186578303,0.373156606,0.33584094600000003,0.33584094600000003,0.11194698199999999,0.373156606,0.22389396399999997,0.4104722670000001,0.279867455,0.205236134,0.279867455,0.354498776,0.33584094600000003,0.22389396399999997,0.242551794,0.298525285,0.317183115,0.42913009700000004,0.664789162,3.97962998,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
38,8001,1,2015,0.298525285,0.33584094600000003,0.22389396399999997,0.186578303,0.373156606,0.33584094600000003,0.33584094600000003,0.11194698199999999,0.373156606,0.22389396399999997,0.317183115,0.279867455,0.205236134,0.279867455,0.354498776,0.33584094600000003,0.22389396399999997,0.242551794,0.298525285,0.317183115,0.647576303,3.886286161,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
39,8001,2,2015,0.186578303,0.298525285,0.33584094600000003,0.22389396399999997,0.186578303,0.373156606,0.33584094600000003,0.33584094600000003,0.11194698199999999,0.373156606,0.242551794,0.317183115,0.279867455,0.205236134,0.279867455,0.354498776,0.33584094600000003,0.22389396399999997,0.242551794,0.298525285,1.558621476,4.038644862,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
40,8001,3,2015,0.298525285,0.186578303,0.298525285,0.33584094600000003,0.22389396399999997,0.186578303,0.373156606,0.33584094600000003,0.33584094600000003,0.11194698199999999,0.242551794,0.242551794,0.317183115,0.279867455,0.205236134,0.279867455,0.354498776,0.33584094600000003,0.22389396399999997,0.242551794,0.905069551,4.176185867,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
41,8001,4,2015,0.298525285,0.298525285,0.186578303,0.298525285,0.33584094600000003,0.22389396399999997,0.186578303,0.373156606,0.33584094600000003,0.33584094600000003,0.298525285,0.242551794,0.242551794,0.317183115,0.279867455,0.205236134,0.279867455,0.354498776,0.33584094600000003,0.22389396399999997,1.081985344,4.075872981,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
42,8001,5,2015,0.149262643,0.298525285,0.298525285,0.186578303,0.298525285,0.33584094600000003,0.22389396399999997,0.186578303,0.373156606,0.33584094600000003,0.22389396399999997,0.298525285,0.242551794,0.242551794,0.317183115,0.279867455,0.205236134,0.279867455,0.354498776,0.33584094600000003,0.22886584899999998,3.62643098,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
43,8001,6,2015,0.261209624,0.149262643,0.298525285,0.298525285,0.186578303,0.298525285,0.33584094600000003,0.22389396399999997,0.186578303,0.373156606,0.205236134,0.22389396399999997,0.298525285,0.242551794,0.242551794,0.317183115,0.279867455,0.205236134,0.279867455,0.354498776,0.261235799,3.6704764639999996,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
44,8001,7,2015,0.074631321,0.261209624,0.149262643,0.298525285,0.298525285,0.186578303,0.298525285,0.33584094600000003,0.22389396399999997,0.186578303,0.16792047300000001,0.205236134,0.22389396399999997,0.298525285,0.242551794,0.242551794,0.317183115,0.279867455,0.205236134,0.279867455,0.0,3.78088132,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
45,8001,8,2015,0.149262643,0.074631321,0.261209624,0.149262643,0.298525285,0.298525285,0.186578303,0.298525285,0.33584094600000003,0.22389396399999997,0.11194698199999999,0.16792047300000001,0.205236134,0.22389396399999997,0.298525285,0.242551794,0.242551794,0.317183115,0.279867455,0.205236134,0.616773337,3.907096825,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
46,8001,9,2015,0.22389396399999997,0.149262643,0.074631321,0.261209624,0.149262643,0.298525285,0.298525285,0.186578303,0.298525285,0.33584094600000003,0.186578303,0.11194698199999999,0.16792047300000001,0.205236134,0.22389396399999997,0.298525285,0.242551794,0.242551794,0.317183115,0.279867455,0.06445238,4.015261403999999,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
47,8001,10,2015,0.037315661,0.22389396399999997,0.149262643,0.074631321,0.261209624,0.149262643,0.298525285,0.298525285,0.186578303,0.298525285,0.130604812,0.186578303,0.11194698199999999,0.16792047300000001,0.205236134,0.22389396399999997,0.298525285,0.242551794,0.242551794,0.317183115,0.309381008,4.1048586610000015,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
48,8001,11,2015,0.11194698199999999,0.037315661,0.22389396399999997,0.149262643,0.074631321,0.261209624,0.149262643,0.298525285,0.298525285,0.186578303,0.074631321,0.130604812,0.186578303,0.11194698199999999,0.16792047300000001,0.205236134,0.22389396399999997,0.298525285,0.242551794,0.242551794,0.373176884,4.206322332,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
49,8001,12,2015,0.186578303,0.11194698199999999,0.037315661,0.22389396399999997,0.149262643,0.074631321,0.261209624,0.149262643,0.298525285,0.298525285,0.149262643,0.074631321,0.130604812,0.186578303,0.11194698199999999,0.16792047300000001,0.205236134,0.22389396399999997,0.298525285,0.242551794,0.001749079,4.337399941,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
50,8001,13,2015,0.037315661,0.186578303,0.11194698199999999,0.037315661,0.22389396399999997,0.149262643,0.074631321,0.261209624,0.149262643,0.298525285,0.11194698199999999,0.149262643,0.074631321,0.130604812,0.186578303,0.11194698199999999,0.16792047300000001,0.205236134,0.22389396399999997,0.298525285,0.0,4.433849807,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
51,8001,14,2015,0.11194698199999999,0.037315661,0.186578303,0.11194698199999999,0.037315661,0.22389396399999997,0.149262643,0.074631321,0.261209624,0.149262643,0.074631321,0.11194698199999999,0.149262643,0.074631321,0.130604812,0.186578303,0.11194698199999999,0.16792047300000001,0.205236134,0.22389396399999997,0.38752412799999997,4.513900606,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
52,8001,15,2015,0.186578303,0.11194698199999999,0.037315661,0.186578303,0.11194698199999999,0.037315661,0.22389396399999997,0.149262643,0.074631321,0.261209624,0.149262643,0.074631321,0.11194698199999999,0.149262643,0.074631321,0.130604812,0.186578303,0.11194698199999999,0.16792047300000001,0.205236134,0.0,4.569081581,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
53,8001,16,2015,0.11194698199999999,0.186578303,0.11194698199999999,0.037315661,0.186578303,0.11194698199999999,0.037315661,0.22389396399999997,0.149262643,0.074631321,0.149262643,0.149262643,0.074631321,0.11194698199999999,0.149262643,0.074631321,0.130604812,0.186578303,0.11194698199999999,0.16792047300000001,0.0,4.631115166,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
54,8001,17,2015,0.485103588,0.11194698199999999,0.186578303,0.11194698199999999,0.037315661,0.186578303,0.11194698199999999,0.037315661,0.22389396399999997,0.149262643,0.298525285,0.149262643,0.149262643,0.074631321,0.11194698199999999,0.149262643,0.074631321,0.130604812,0.186578303,0.11194698199999999,0.0,4.753234735,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
55,8001,18,2015,0.11194698199999999,0.485103588,0.11194698199999999,0.186578303,0.11194698199999999,0.037315661,0.186578303,0.11194698199999999,0.037315661,0.22389396399999997,0.298525285,0.298525285,0.149262643,0.149262643,0.074631321,0.11194698199999999,0.149262643,0.074631321,0.130604812,0.186578303,0.0,4.799540416,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
56,8001,19,2015,0.074631321,0.11194698199999999,0.485103588,0.11194698199999999,0.186578303,0.11194698199999999,0.037315661,0.186578303,0.11194698199999999,0.037315661,0.09328915199999999,0.298525285,0.298525285,0.149262643,0.149262643,0.074631321,0.11194698199999999,0.149262643,0.074631321,0.130604812,0.0,4.667895842,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
57,8001,20,2015,0.11194698199999999,0.074631321,0.11194698199999999,0.485103588,0.11194698199999999,0.186578303,0.11194698199999999,0.037315661,0.186578303,0.11194698199999999,0.09328915199999999,0.09328915199999999,0.298525285,0.298525285,0.149262643,0.149262643,0.074631321,0.11194698199999999,0.149262643,0.074631321,0.007226334,4.534577957,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
58,8001,21,2015,0.186578303,0.11194698199999999,0.074631321,0.11194698199999999,0.485103588,0.11194698199999999,0.186578303,0.11194698199999999,0.037315661,0.186578303,0.149262643,0.09328915199999999,0.09328915199999999,0.298525285,0.298525285,0.149262643,0.149262643,0.074631321,0.11194698199999999,0.149262643,0.000234808,4.554720522,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
59,8001,22,2015,0.149262643,0.186578303,0.11194698199999999,0.074631321,0.11194698199999999,0.485103588,0.11194698199999999,0.186578303,0.11194698199999999,0.037315661,0.16792047300000001,0.149262643,0.09328915199999999,0.09328915199999999,0.298525285,0.298525285,0.149262643,0.149262643,0.074631321,0.11194698199999999,0.028258415,4.468920396000001,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
60,8001,23,2015,0.33584094600000003,0.149262643,0.186578303,0.11194698199999999,0.074631321,0.11194698199999999,0.485103588,0.11194698199999999,0.186578303,0.11194698199999999,0.242551794,0.16792047300000001,0.149262643,0.09328915199999999,0.09328915199999999,0.298525285,0.298525285,0.149262643,0.149262643,0.074631321,0.004696159,4.397326563,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
61,8001,24,2015,0.186578303,0.33584094600000003,0.149262643,0.186578303,0.11194698199999999,0.074631321,0.11194698199999999,0.485103588,0.11194698199999999,0.186578303,0.261209624,0.242551794,0.16792047300000001,0.149262643,0.09328915199999999,0.09328915199999999,0.298525285,0.298525285,0.149262643,0.149262643,0.032571214,4.48870133,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
62,8001,25,2015,0.11194698199999999,0.186578303,0.33584094600000003,0.149262643,0.186578303,0.11194698199999999,0.074631321,0.11194698199999999,0.485103588,0.11194698199999999,0.149262643,0.261209624,0.242551794,0.16792047300000001,0.149262643,0.09328915199999999,0.09328915199999999,0.298525285,0.298525285,0.149262643,0.020629553999999998,4.583157625,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
63,8001,26,2015,0.074631321,0.11194698199999999,0.186578303,0.33584094600000003,0.149262643,0.186578303,0.11194698199999999,0.074631321,0.11194698199999999,0.485103588,0.09328915199999999,0.149262643,0.261209624,0.242551794,0.16792047300000001,0.149262643,0.09328915199999999,0.09328915199999999,0.298525285,0.298525285,0.18862743699999998,4.537120103,4.611000000000001,0.22399999999999998,16.424,0.317,0.6990000000000001,14.409,2.468,0.039,39.191
