,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
1445,1012,40,2014,0.12980944,0.259618879,0.389428319,0.259618879,0.778856638,0.259618879,0.259618879,0.519237759,0.356975959,0.324523599,0.259618879,0.421880679,0.421880679,0.389428319,0.454333039,0.324523599,0.085265722,4.182054738,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1446,1012,41,2014,0.519237759,0.12980944,0.259618879,0.389428319,0.259618879,0.778856638,0.259618879,0.259618879,0.356975959,0.356975959,0.324523599,0.259618879,0.421880679,0.421880679,0.389428319,0.454333039,0.140405225,4.296258817,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1447,1012,42,2014,0.519237759,0.519237759,0.12980944,0.259618879,0.389428319,0.259618879,0.778856638,0.259618879,0.356975959,0.356975959,0.356975959,0.324523599,0.259618879,0.421880679,0.421880679,0.389428319,0.273391681,4.442394119,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1448,1012,43,2014,0.259618879,0.519237759,0.519237759,0.12980944,0.259618879,0.389428319,0.259618879,0.778856638,0.389428319,0.356975959,0.356975959,0.356975959,0.324523599,0.259618879,0.421880679,0.421880679,0.367880738,4.532277746,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1449,1012,44,2014,0.12980944,0.259618879,0.519237759,0.519237759,0.12980944,0.259618879,0.389428319,0.259618879,0.389428319,0.389428319,0.356975959,0.356975959,0.356975959,0.324523599,0.259618879,0.421880679,0.575556157,4.562104314,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1450,1012,45,2014,0.649047199,0.12980944,0.259618879,0.519237759,0.519237759,0.12980944,0.259618879,0.389428319,0.421880679,0.389428319,0.389428319,0.356975959,0.356975959,0.356975959,0.324523599,0.259618879,0.358657403,4.523412687,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1451,1012,46,2014,0.519237759,0.649047199,0.12980944,0.259618879,0.519237759,0.519237759,0.12980944,0.259618879,0.519237759,0.421880679,0.389428319,0.389428319,0.356975959,0.356975959,0.356975959,0.324523599,0.827493559,4.280527057,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1452,1012,47,2014,0.389428319,0.519237759,0.649047199,0.12980944,0.259618879,0.519237759,0.519237759,0.12980944,0.519237759,0.519237759,0.421880679,0.389428319,0.389428319,0.356975959,0.356975959,0.356975959,0.530592399,4.122911821,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1453,1012,48,2014,0.519237759,0.389428319,0.519237759,0.649047199,0.12980944,0.259618879,0.519237759,0.519237759,0.389428319,0.519237759,0.519237759,0.421880679,0.389428319,0.389428319,0.356975959,0.356975959,0.019348953,4.117108077,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
1454,1012,49,2014,0.649047199,0.519237759,0.389428319,0.519237759,0.649047199,0.12980944,0.259618879,0.519237759,0.292071239,0.389428319,0.519237759,0.519237759,0.421880679,0.389428319,0.389428319,0.356975959,0.191484456,4.120807167,0.035588206,0.006563399,0.105451938,0.004083892,0.004959012,0.205215597,0.031066754,0.00087512,0.393803918,21.015,3.876,62.269,2.412,2.928,121.178,18.345,0.517,232.538
