,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
0,810103,15,2014,0,0.589448865,0,0,0.589448865,0,0,0,0.442086649,0.147362216,0.147362216,0.294724433,0.147362216,0.147362216,0.147362216,0,0,4.809643891,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
1,810103,16,2014,0,0,0.589448865,0,0,0.589448865,0,0,0.294724433,0.442086649,0.147362216,0.147362216,0.294724433,0.147362216,0.147362216,0.147362216,0,4.744657344,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
2,810103,17,2014,1.178897731,0,0,0.589448865,0,0,0.589448865,0,0.442086649,0.294724433,0.442086649,0.147362216,0.147362216,0.294724433,0.147362216,0.147362216,0,4.566781926,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
3,810103,18,2014,0,1.178897731,0,0,0.589448865,0,0,0.589448865,1.031535514,0.442086649,0.294724433,0.442086649,0.147362216,0.147362216,0.294724433,0.147362216,0,4.408343649,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
4,810103,19,2014,0.589448865,0,1.178897731,0,0,0.589448865,0,0,1.326259947,1.031535514,0.442086649,0.294724433,0.442086649,0.147362216,0.147362216,0.294724433,0.002942648,4.199957034,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
5,810103,20,2014,2.357795461,0.589448865,0,1.178897731,0,0,0.589448865,0,1.473622163,1.326259947,1.031535514,0.442086649,0.294724433,0.442086649,0.147362216,0.147362216,0.087690904,3.9580925,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
6,810103,21,2014,2.357795461,2.357795461,0.589448865,0,1.178897731,0,0,0.589448865,1.473622163,1.473622163,1.326259947,1.031535514,0.442086649,0.294724433,0.442086649,0.147362216,0.22408263,3.991800595,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
7,810103,22,2014,0.589448865,2.357795461,2.357795461,0.589448865,0,1.178897731,0,0,1.326259947,1.473622163,1.473622163,1.326259947,1.031535514,0.442086649,0.294724433,0.442086649,0.828649619,4.229266197,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
8,810103,23,2014,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,0,1.178897731,0,1.178897731,1.326259947,1.473622163,1.473622163,1.326259947,1.031535514,0.442086649,0.294724433,0.431686431,4.183384313,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
9,810103,24,2014,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,0,1.178897731,1.326259947,1.178897731,1.326259947,1.473622163,1.473622163,1.326259947,1.031535514,0.442086649,0.27955154,4.154356477,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
10,810103,25,2014,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,0,1.326259947,1.326259947,1.178897731,1.326259947,1.473622163,1.473622163,1.326259947,1.031535514,0.402995615,4.198345797,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
11,810103,26,2014,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.589448865,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,1.473622163,1.473622163,1.326259947,1.104817114,4.2228724,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
12,810103,27,2014,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,2.357795461,0.884173298,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,1.473622163,1.473622163,0.405643998,4.227527084,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
13,810103,28,2014,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,2.357795461,0.589448865,0.884173298,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,1.473622163,0.657976047,4.254687932,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
14,810103,29,2014,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.589448865,0.589448865,0.589448865,0.884173298,1.178897731,1.326259947,1.326259947,1.178897731,1.326259947,0.570285143,4.266401367,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
15,810103,30,2014,0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.589448865,0.294724433,0.589448865,0.589448865,0.884173298,1.178897731,1.326259947,1.326259947,1.178897731,1.025954154,4.177143968,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
16,810103,31,2014,0.589448865,0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,1.768346596,0.294724433,0.294724433,0.589448865,0.589448865,0.884173298,1.178897731,1.326259947,1.326259947,1.447194185,4.035176111,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
17,810103,32,2014,0,0.589448865,0,0.589448865,1.178897731,0.589448865,1.178897731,1.768346596,0.736811082,0.294724433,0.294724433,0.589448865,0.589448865,0.884173298,1.178897731,1.326259947,0.178030192,4.024511258,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
18,810103,33,2014,0.589448865,0,0.589448865,0,0.589448865,1.178897731,0.589448865,1.178897731,0.736811082,0.736811082,0.294724433,0.294724433,0.589448865,0.589448865,0.884173298,1.178897731,0.343848395,4.041160704,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
19,810103,34,2014,1.768346596,0.589448865,0,0.589448865,0,0.589448865,1.178897731,0.589448865,0.736811082,0.736811082,0.736811082,0.294724433,0.294724433,0.589448865,0.589448865,0.884173298,1.354353647,4.005892523,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
20,810103,35,2014,0.589448865,1.768346596,0.589448865,0,0.589448865,0,0.589448865,1.178897731,0.736811082,0.736811082,0.736811082,0.736811082,0.294724433,0.294724433,0.589448865,0.589448865,1.426595651,3.982977156,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
21,810103,36,2014,0,0.589448865,1.768346596,0.589448865,0,0.589448865,0,0.589448865,0.884173298,0.736811082,0.736811082,0.736811082,0.736811082,0.294724433,0.294724433,0.589448865,0.344878322,3.978578224,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
22,810103,37,2014,0.589448865,0,0.589448865,1.768346596,0.589448865,0,0.589448865,0,1.031535514,0.884173298,0.736811082,0.736811082,0.736811082,0.736811082,0.294724433,0.294724433,0.892357944,3.928962364,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
23,810103,38,2014,2.357795461,0.589448865,0,0.589448865,1.768346596,0.589448865,0,0.589448865,1.178897731,1.031535514,0.884173298,0.736811082,0.736811082,0.736811082,0.736811082,0.294724433,2.934555513,4.051620955,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
24,810103,39,2014,1.178897731,2.357795461,0.589448865,0,0.589448865,1.768346596,0.589448865,0,1.768346596,1.178897731,1.031535514,0.884173298,0.736811082,0.736811082,0.736811082,0.736811082,1.482653091,4.089625682,0.189158834,0.047289709,3.298457173,0.041378495,0.130046699,2.015723828,0.407873736,0.011822427,6.141750901,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.177
