ลำดับที่,รหัสสถานี,ที่ตั้งสถานี,จังหวัด,วันที่ตรวจวัดสภาพอากาศ,ค่าตรวจวัด,ประเภทข้อมูล
286,552401,ฉวาง,นครศรีธรรมราช,10/1/2017,83.00,ความชื้นสัมพัทธ์
287,552401,ฉวาง,นครศรีธรรมราช,10/1/2017,8.00,ความเร็วลมสุงสุด
288,552401,ฉวาง,นครศรีธรรมราช,10/1/2017,0.00,ปริมาณฝน
289,552401,ฉวาง,นครศรีธรรมราช,10/2/2017,74.00,ความชื้นสัมพัทธ์
290,552401,ฉวาง,นครศรีธรรมราช,10/2/2017,8.00,ความเร็วลมสุงสุด
291,552401,ฉวาง,นครศรีธรรมราช,10/2/2017,0.00,ปริมาณฝน
292,552401,ฉวาง,นครศรีธรรมราช,10/9/2017,87.00,ความชื้นสัมพัทธ์
293,552401,ฉวาง,นครศรีธรรมราช,10/9/2017,7.00,ปริมาณฝน
294,552401,ฉวาง,นครศรีธรรมราช,10/10/2017,83.00,ความชื้นสัมพัทธ์
295,552401,ฉวาง,นครศรีธรรมราช,10/10/2017,6.40,ปริมาณฝน
296,552401,ฉวาง,นครศรีธรรมราช,11/7/2017,89.00,ความชื้นสัมพัทธ์
297,552401,ฉวาง,นครศรีธรรมราช,11/7/2017,3.10,ปริมาณฝน
298,552401,ฉวาง,นครศรีธรรมราช,11/8/2017,88.00,ความชื้นสัมพัทธ์
299,552401,ฉวาง,นครศรีธรรมราช,11/8/2017,0.00,ปริมาณฝน
300,552401,ฉวาง,นครศรีธรรมราช,11/11/2017,94.00,ความชื้นสัมพัทธ์
301,552401,ฉวาง,นครศรีธรรมราช,11/11/2017,10.20,ปริมาณฝน
302,552401,ฉวาง,นครศรีธรรมราช,12/7/2017,88.00,ความชื้นสัมพัทธ์
303,552401,ฉวาง,นครศรีธรรมราช,12/7/2017,6.50,ปริมาณฝน
304,552401,ฉวาง,นครศรีธรรมราช,13/5/2017,86.00,ความชื้นสัมพัทธ์
305,552401,ฉวาง,นครศรีธรรมราช,13/5/2017,0.00,ความเร็วลมสุงสุด
306,552401,ฉวาง,นครศรีธรรมราช,13/5/2017,0.00,ปริมาณฝน
307,552401,ฉวาง,นครศรีธรรมราช,13/8/2017,88.00,ความชื้นสัมพัทธ์
308,552401,ฉวาง,นครศรีธรรมราช,13/8/2017,0.00,ปริมาณฝน
309,552401,ฉวาง,นครศรีธรรมราช,15/8/2017,90.00,ความชื้นสัมพัทธ์
310,552401,ฉวาง,นครศรีธรรมราช,15/8/2017,0.00,ปริมาณฝน
311,552401,ฉวาง,นครศรีธรรมราช,17/2/2017,80.00,ความชื้นสัมพัทธ์
312,552401,ฉวาง,นครศรีธรรมราช,17/2/2017,4.00,ความเร็วลมสุงสุด
313,552401,ฉวาง,นครศรีธรรมราช,17/2/2017,0.00,ปริมาณฝน
314,552401,ฉวาง,นครศรีธรรมราช,17/7/2017,87.00,ความชื้นสัมพัทธ์
315,552401,ฉวาง,นครศรีธรรมราช,17/7/2017,0.00,ปริมาณฝน
316,552401,ฉวาง,นครศรีธรรมราช,18/6/2017,80.00,ความชื้นสัมพัทธ์
317,552401,ฉวาง,นครศรีธรรมราช,18/6/2017,0.00,ปริมาณฝน
318,552401,ฉวาง,นครศรีธรรมราช,18/11/2017,83.00,ความชื้นสัมพัทธ์
319,552401,ฉวาง,นครศรีธรรมราช,18/11/2017,0.00,ปริมาณฝน
320,552401,ฉวาง,นครศรีธรรมราช,18/12/2017,88.00,ความชื้นสัมพัทธ์
321,552401,ฉวาง,นครศรีธรรมราช,18/12/2017,0.00,ปริมาณฝน
322,552401,ฉวาง,นครศรีธรรมราช,19/9/2017,84.00,ความชื้นสัมพัทธ์
323,552401,ฉวาง,นครศรีธรรมราช,19/9/2017,0.00,ปริมาณฝน
324,552401,ฉวาง,นครศรีธรรมราช,19/10/2017,77.00,ความชื้นสัมพัทธ์
325,552401,ฉวาง,นครศรีธรรมราช,19/10/2017,0.00,ปริมาณฝน
326,552401,ฉวาง,นครศรีธรรมราช,20/3/2017,84.00,ความชื้นสัมพัทธ์
327,552401,ฉวาง,นครศรีธรรมราช,20/3/2017,10.00,ความเร็วลมสุงสุด
328,552401,ฉวาง,นครศรีธรรมราช,20/3/2017,0.00,ปริมาณฝน
329,552401,ฉวาง,นครศรีธรรมราช,20/4/2017,82.00,ความชื้นสัมพัทธ์
330,552401,ฉวาง,นครศรีธรรมราช,20/4/2017,9.00,ความเร็วลมสุงสุด
331,552401,ฉวาง,นครศรีธรรมราช,20/4/2017,0.00,ปริมาณฝน
332,552401,ฉวาง,นครศรีธรรมราช,20/8/2017,83.00,ความชื้นสัมพัทธ์
333,552401,ฉวาง,นครศรีธรรมราช,20/8/2017,0.00,ปริมาณฝน
334,552401,ฉวาง,นครศรีธรรมราช,20/12/2017,73.00,ความชื้นสัมพัทธ์
335,552401,ฉวาง,นครศรีธรรมราช,20/12/2017,0.00,ปริมาณฝน
336,552401,ฉวาง,นครศรีธรรมราช,21/1/2017,91.00,ความชื้นสัมพัทธ์
337,552401,ฉวาง,นครศรีธรรมราช,21/1/2017,12.00,ความเร็วลมสุงสุด
338,552401,ฉวาง,นครศรีธรรมราช,21/1/2017,0.00,ปริมาณฝน
339,552401,ฉวาง,นครศรีธรรมราช,21/8/2017,81.00,ความชื้นสัมพัทธ์
340,552401,ฉวาง,นครศรีธรรมราช,21/8/2017,0.00,ปริมาณฝน
341,552401,ฉวาง,นครศรีธรรมราช,21/10/2017,81.00,ความชื้นสัมพัทธ์
342,552401,ฉวาง,นครศรีธรรมราช,21/10/2017,0.00,ปริมาณฝน
343,552401,ฉวาง,นครศรีธรรมราช,21/12/2017,74.00,ความชื้นสัมพัทธ์
344,552401,ฉวาง,นครศรีธรรมราช,21/12/2017,0.00,ปริมาณฝน
345,552401,ฉวาง,นครศรีธรรมราช,22/1/2017,88.00,ความชื้นสัมพัทธ์
346,552401,ฉวาง,นครศรีธรรมราช,22/1/2017,15.00,ความเร็วลมสุงสุด
347,552401,ฉวาง,นครศรีธรรมราช,22/1/2017,44.50,ปริมาณฝน
348,552401,ฉวาง,นครศรีธรรมราช,22/3/2017,79.00,ความชื้นสัมพัทธ์
349,552401,ฉวาง,นครศรีธรรมราช,22/3/2017,8.00,ความเร็วลมสุงสุด
350,552401,ฉวาง,นครศรีธรรมราช,22/3/2017,0.00,ปริมาณฝน
351,552401,ฉวาง,นครศรีธรรมราช,22/5/2017,89.00,ความชื้นสัมพัทธ์
352,552401,ฉวาง,นครศรีธรรมราช,22/5/2017,0.00,ความเร็วลมสุงสุด
353,552401,ฉวาง,นครศรีธรรมราช,22/5/2017,0.50,ปริมาณฝน
354,552401,ฉวาง,นครศรีธรรมราช,22/8/2017,78.00,ความชื้นสัมพัทธ์
355,552401,ฉวาง,นครศรีธรรมราช,22/8/2017,0.00,ปริมาณฝน
356,552401,ฉวาง,นครศรีธรรมราช,23/1/2017,91.00,ความชื้นสัมพัทธ์
357,552401,ฉวาง,นครศรีธรรมราช,23/1/2017,10.00,ความเร็วลมสุงสุด
358,552401,ฉวาง,นครศรีธรรมราช,23/1/2017,6.50,ปริมาณฝน
359,552401,ฉวาง,นครศรีธรรมราช,23/2/2017,80.00,ความชื้นสัมพัทธ์
360,552401,ฉวาง,นครศรีธรรมราช,23/2/2017,13.00,ความเร็วลมสุงสุด
361,552401,ฉวาง,นครศรีธรรมราช,23/2/2017,0.00,ปริมาณฝน
362,552401,ฉวาง,นครศรีธรรมราช,23/5/2017,89.00,ความชื้นสัมพัทธ์
363,552401,ฉวาง,นครศรีธรรมราช,23/5/2017,0.00,ความเร็วลมสุงสุด
364,552401,ฉวาง,นครศรีธรรมราช,23/5/2017,68.30,ปริมาณฝน
365,552401,ฉวาง,นครศรีธรรมราช,23/9/2017,91.00,ความชื้นสัมพัทธ์
366,552401,ฉวาง,นครศรีธรรมราช,23/9/2017,3.00,ปริมาณฝน
367,552401,ฉวาง,นครศรีธรรมราช,23/12/2017,84.00,ความชื้นสัมพัทธ์
368,552401,ฉวาง,นครศรีธรรมราช,23/12/2017,0.20,ปริมาณฝน
369,552401,ฉวาง,นครศรีธรรมราช,24/4/2017,85.00,ความชื้นสัมพัทธ์
370,552401,ฉวาง,นครศรีธรรมราช,24/4/2017,13.00,ความเร็วลมสุงสุด
371,552401,ฉวาง,นครศรีธรรมราช,24/4/2017,35.20,ปริมาณฝน
372,552401,ฉวาง,นครศรีธรรมราช,24/9/2017,91.00,ความชื้นสัมพัทธ์
373,552401,ฉวาง,นครศรีธรรมราช,24/9/2017,31.20,ปริมาณฝน
374,552401,ฉวาง,นครศรีธรรมราช,24/10/2017,86.00,ความชื้นสัมพัทธ์
375,552401,ฉวาง,นครศรีธรรมราช,24/10/2017,1.00,ปริมาณฝน
376,552401,ฉวาง,นครศรีธรรมราช,24/11/2017,89.00,ความชื้นสัมพัทธ์
377,552401,ฉวาง,นครศรีธรรมราช,24/11/2017,9.40,ปริมาณฝน
378,552401,ฉวาง,นครศรีธรรมราช,25/7/2017,90.00,ความชื้นสัมพัทธ์
379,552401,ฉวาง,นครศรีธรรมราช,25/7/2017,9.10,ปริมาณฝน
380,552401,ฉวาง,นครศรีธรรมราช,25/11/2017,97.00,ความชื้นสัมพัทธ์
381,552401,ฉวาง,นครศรีธรรมราช,25/11/2017,47.50,ปริมาณฝน
382,552401,ฉวาง,นครศรีธรรมราช,26/11/2017,96.00,ความชื้นสัมพัทธ์
383,552401,ฉวาง,นครศรีธรรมราช,26/11/2017,0.00,ปริมาณฝน
384,552401,ฉวาง,นครศรีธรรมราช,27/2/2017,91.00,ความชื้นสัมพัทธ์
385,552401,ฉวาง,นครศรีธรรมราช,27/2/2017,13.00,ความเร็วลมสุงสุด
386,552401,ฉวาง,นครศรีธรรมราช,27/2/2017,11.40,ปริมาณฝน
387,552401,ฉวาง,นครศรีธรรมราช,27/6/2017,91.00,ความชื้นสัมพัทธ์
388,552401,ฉวาง,นครศรีธรรมราช,27/6/2017,38.40,ปริมาณฝน
389,552401,ฉวาง,นครศรีธรรมราช,27/8/2017,93.00,ความชื้นสัมพัทธ์
390,552401,ฉวาง,นครศรีธรรมราช,27/8/2017,52.00,ปริมาณฝน
391,552401,ฉวาง,นครศรีธรรมราช,28/3/2017,86.00,ความชื้นสัมพัทธ์
392,552401,ฉวาง,นครศรีธรรมราช,28/3/2017,13.00,ความเร็วลมสุงสุด
393,552401,ฉวาง,นครศรีธรรมราช,28/3/2017,0.40,ปริมาณฝน
394,552401,ฉวาง,นครศรีธรรมราช,28/6/2017,87.00,ความชื้นสัมพัทธ์
395,552401,ฉวาง,นครศรีธรรมราช,28/6/2017,0.40,ปริมาณฝน
396,552401,ฉวาง,นครศรีธรรมราช,29/9/2017,88.00,ความชื้นสัมพัทธ์
397,552401,ฉวาง,นครศรีธรรมราช,29/9/2017,0.00,ปริมาณฝน
398,552401,ฉวาง,นครศรีธรรมราช,14/7/2017,90.00,ความชื้นสัมพัทธ์
399,552401,ฉวาง,นครศรีธรรมราช,14/7/2017,0.00,ปริมาณฝน
400,552401,ฉวาง,นครศรีธรรมราช,15/4/2017,78.00,ความชื้นสัมพัทธ์
401,552401,ฉวาง,นครศรีธรรมราช,15/4/2017,9.00,ความเร็วลมสุงสุด
402,552401,ฉวาง,นครศรีธรรมราช,15/4/2017,0.00,ปริมาณฝน
403,552401,ฉวาง,นครศรีธรรมราช,15/9/2017,87.00,ความชื้นสัมพัทธ์
404,552401,ฉวาง,นครศรีธรรมราช,15/9/2017,0.00,ปริมาณฝน
405,552401,ฉวาง,นครศรีธรรมราช,16/2/2017,85.00,ความชื้นสัมพัทธ์
406,552401,ฉวาง,นครศรีธรรมราช,16/2/2017,12.00,ความเร็วลมสุงสุด
407,552401,ฉวาง,นครศรีธรรมราช,16/2/2017,0.00,ปริมาณฝน
408,552401,ฉวาง,นครศรีธรรมราช,16/8/2017,92.00,ความชื้นสัมพัทธ์
409,552401,ฉวาง,นครศรีธรรมราช,16/8/2017,0.00,ปริมาณฝน
410,552401,ฉวาง,นครศรีธรรมราช,16/10/2017,86.00,ความชื้นสัมพัทธ์
411,552401,ฉวาง,นครศรีธรรมราช,16/10/2017,0.00,ปริมาณฝน
412,552401,ฉวาง,นครศรีธรรมราช,16/12/2017,85.00,ความชื้นสัมพัทธ์
413,552401,ฉวาง,นครศรีธรรมราช,16/12/2017,0.00,ปริมาณฝน
414,552401,ฉวาง,นครศรีธรรมราช,17/1/2017,87.00,ความชื้นสัมพัทธ์
415,552401,ฉวาง,นครศรีธรรมราช,17/1/2017,12.00,ความเร็วลมสุงสุด
416,552401,ฉวาง,นครศรีธรรมราช,17/1/2017,13.60,ปริมาณฝน
417,552401,ฉวาง,นครศรีธรรมราช,17/5/2017,90.00,ความชื้นสัมพัทธ์
418,552401,ฉวาง,นครศรีธรรมราช,17/5/2017,0.00,ความเร็วลมสุงสุด
419,552401,ฉวาง,นครศรีธรรมราช,17/5/2017,2.60,ปริมาณฝน
420,552401,ฉวาง,นครศรีธรรมราช,17/8/2017,88.00,ความชื้นสัมพัทธ์
421,552401,ฉวาง,นครศรีธรรมราช,17/8/2017,1.70,ปริมาณฝน
422,552401,ฉวาง,นครศรีธรรมราช,17/9/2017,84.00,ความชื้นสัมพัทธ์
423,552401,ฉวาง,นครศรีธรรมราช,17/9/2017,0.00,ปริมาณฝน
424,552401,ฉวาง,นครศรีธรรมราช,18/4/2017,83.00,ความชื้นสัมพัทธ์
425,552401,ฉวาง,นครศรีธรรมราช,18/4/2017,5.00,ความเร็วลมสุงสุด
426,552401,ฉวาง,นครศรีธรรมราช,18/4/2017,0.00,ปริมาณฝน
427,552401,ฉวาง,นครศรีธรรมราช,18/8/2017,88.00,ความชื้นสัมพัทธ์
428,552401,ฉวาง,นครศรีธรรมราช,18/8/2017,0.50,ปริมาณฝน
429,552401,ฉวาง,นครศรีธรรมราช,19/3/2017,77.00,ความชื้นสัมพัทธ์
430,552401,ฉวาง,นครศรีธรรมราช,19/3/2017,3.00,ความเร็วลมสุงสุด
431,552401,ฉวาง,นครศรีธรรมราช,19/3/2017,0.00,ปริมาณฝน
432,552401,ฉวาง,นครศรีธรรมราช,19/4/2017,82.00,ความชื้นสัมพัทธ์
433,552401,ฉวาง,นครศรีธรรมราช,19/4/2017,5.00,ความเร็วลมสุงสุด
434,552401,ฉวาง,นครศรีธรรมราช,19/4/2017,0.00,ปริมาณฝน
435,552401,ฉวาง,นครศรีธรรมราช,19/5/2017,85.00,ความชื้นสัมพัทธ์
436,552401,ฉวาง,นครศรีธรรมราช,19/5/2017,0.00,ความเร็วลมสุงสุด
437,552401,ฉวาง,นครศรีธรรมราช,19/5/2017,0.00,ปริมาณฝน
438,552401,ฉวาง,นครศรีธรรมราช,20/1/2017,96.00,ความชื้นสัมพัทธ์
439,552401,ฉวาง,นครศรีธรรมราช,20/1/2017,9.00,ความเร็วลมสุงสุด
440,552401,ฉวาง,นครศรีธรรมราช,20/1/2017,0.00,ปริมาณฝน
441,552401,ฉวาง,นครศรีธรรมราช,20/10/2017,75.00,ความชื้นสัมพัทธ์
442,552401,ฉวาง,นครศรีธรรมราช,20/10/2017,0.00,ปริมาณฝน
443,552401,ฉวาง,นครศรีธรรมราช,20/11/2017,88.00,ความชื้นสัมพัทธ์
444,552401,ฉวาง,นครศรีธรรมราช,20/11/2017,0.00,ปริมาณฝน
445,552401,ฉวาง,นครศรีธรรมราช,21/3/2017,86.00,ความชื้นสัมพัทธ์
446,552401,ฉวาง,นครศรีธรรมราช,21/3/2017,13.00,ความเร็วลมสุงสุด
447,552401,ฉวาง,นครศรีธรรมราช,21/3/2017,0.00,ปริมาณฝน
448,552401,ฉวาง,นครศรีธรรมราช,22/2/2017,81.00,ความชื้นสัมพัทธ์
449,552401,ฉวาง,นครศรีธรรมราช,22/2/2017,12.00,ความเร็วลมสุงสุด
450,552401,ฉวาง,นครศรีธรรมราช,22/2/2017,1.20,ปริมาณฝน
451,552401,ฉวาง,นครศรีธรรมราช,22/4/2017,81.00,ความชื้นสัมพัทธ์
452,552401,ฉวาง,นครศรีธรรมราช,22/4/2017,5.00,ความเร็วลมสุงสุด
453,552401,ฉวาง,นครศรีธรรมราช,22/4/2017,0.00,ปริมาณฝน
454,552401,ฉวาง,นครศรีธรรมราช,22/11/2017,89.00,ความชื้นสัมพัทธ์
455,552401,ฉวาง,นครศรีธรรมราช,22/11/2017,21.70,ปริมาณฝน
456,552401,ฉวาง,นครศรีธรรมราช,22/12/2017,82.00,ความชื้นสัมพัทธ์
457,552401,ฉวาง,นครศรีธรรมราช,22/12/2017,0.60,ปริมาณฝน
458,552401,ฉวาง,นครศรีธรรมราช,23/3/2017,75.00,ความชื้นสัมพัทธ์
459,552401,ฉวาง,นครศรีธรรมราช,23/3/2017,12.00,ความเร็วลมสุงสุด
460,552401,ฉวาง,นครศรีธรรมราช,23/3/2017,0.00,ปริมาณฝน
461,552401,ฉวาง,นครศรีธรรมราช,23/6/2017,89.00,ความชื้นสัมพัทธ์
462,552401,ฉวาง,นครศรีธรรมราช,23/6/2017,17.10,ปริมาณฝน
463,552401,ฉวาง,นครศรีธรรมราช,23/10/2017,87.00,ความชื้นสัมพัทธ์
464,552401,ฉวาง,นครศรีธรรมราช,23/10/2017,13.20,ปริมาณฝน
465,552401,ฉวาง,นครศรีธรรมราช,24/1/2017,92.00,ความชื้นสัมพัทธ์
466,552401,ฉวาง,นครศรีธรรมราช,24/1/2017,6.00,ความเร็วลมสุงสุด
467,552401,ฉวาง,นครศรีธรรมราช,24/1/2017,0.80,ปริมาณฝน
468,552401,ฉวาง,นครศรีธรรมราช,24/2/2017,77.00,ความชื้นสัมพัทธ์
469,552401,ฉวาง,นครศรีธรรมราช,24/2/2017,14.00,ความเร็วลมสุงสุด
470,552401,ฉวาง,นครศรีธรรมราช,24/2/2017,0.00,ปริมาณฝน
471,552401,ฉวาง,นครศรีธรรมราช,24/5/2017,86.00,ความชื้นสัมพัทธ์
472,552401,ฉวาง,นครศรีธรรมราช,24/5/2017,0.00,ความเร็วลมสุงสุด
473,552401,ฉวาง,นครศรีธรรมราช,24/5/2017,1.90,ปริมาณฝน
474,552401,ฉวาง,นครศรีธรรมราช,24/6/2017,86.00,ความชื้นสัมพัทธ์
475,552401,ฉวาง,นครศรีธรรมราช,24/6/2017,2.50,ปริมาณฝน
476,552401,ฉวาง,นครศรีธรรมราช,24/12/2017,82.00,ความชื้นสัมพัทธ์
477,552401,ฉวาง,นครศรีธรรมราช,24/12/2017,0.00,ปริมาณฝน
478,552401,ฉวาง,นครศรีธรรมราช,25/1/2017,86.00,ความชื้นสัมพัทธ์
479,552401,ฉวาง,นครศรีธรรมราช,25/1/2017,4.00,ความเร็วลมสุงสุด
480,552401,ฉวาง,นครศรีธรรมราช,25/1/2017,1.50,ปริมาณฝน
481,552401,ฉวาง,นครศรีธรรมราช,25/5/2017,86.00,ความชื้นสัมพัทธ์
482,552401,ฉวาง,นครศรีธรรมราช,25/5/2017,0.00,ความเร็วลมสุงสุด
483,552401,ฉวาง,นครศรีธรรมราช,25/5/2017,2.80,ปริมาณฝน
484,552401,ฉวาง,นครศรีธรรมราช,25/6/2017,86.00,ความชื้นสัมพัทธ์
485,552401,ฉวาง,นครศรีธรรมราช,25/6/2017,10.80,ปริมาณฝน
486,552401,ฉวาง,นครศรีธรรมราช,25/8/2017,88.00,ความชื้นสัมพัทธ์
487,552401,ฉวาง,นครศรีธรรมราช,25/8/2017,1.90,ปริมาณฝน
488,552401,ฉวาง,นครศรีธรรมราช,26/3/2017,80.00,ความชื้นสัมพัทธ์
489,552401,ฉวาง,นครศรีธรรมราช,26/3/2017,7.00,ความเร็วลมสุงสุด
490,552401,ฉวาง,นครศรีธรรมราช,26/3/2017,0.00,ปริมาณฝน
491,552401,ฉวาง,นครศรีธรรมราช,26/4/2017,87.00,ความชื้นสัมพัทธ์
492,552401,ฉวาง,นครศรีธรรมราช,26/4/2017,28.00,ความเร็วลมสุงสุด
493,552401,ฉวาง,นครศรีธรรมราช,26/4/2017,0.00,ปริมาณฝน
494,552401,ฉวาง,นครศรีธรรมราช,26/5/2017,92.00,ความชื้นสัมพัทธ์
495,552401,ฉวาง,นครศรีธรรมราช,26/5/2017,0.00,ความเร็วลมสุงสุด
496,552401,ฉวาง,นครศรีธรรมราช,26/5/2017,0.00,ปริมาณฝน
497,552401,ฉวาง,นครศรีธรรมราช,26/7/2017,90.00,ความชื้นสัมพัทธ์
498,552401,ฉวาง,นครศรีธรรมราช,26/7/2017,0.00,ปริมาณฝน
499,552401,ฉวาง,นครศรีธรรมราช,26/9/2017,89.00,ความชื้นสัมพัทธ์
500,552401,ฉวาง,นครศรีธรรมราช,26/9/2017,0.00,ปริมาณฝน
501,552401,ฉวาง,นครศรีธรรมราช,26/10/2017,87.00,ความชื้นสัมพัทธ์
502,552401,ฉวาง,นครศรีธรรมราช,26/10/2017,0.00,ปริมาณฝน
503,552401,ฉวาง,นครศรีธรรมราช,26/12/2017,81.00,ความชื้นสัมพัทธ์
504,552401,ฉวาง,นครศรีธรรมราช,26/12/2017,0.00,ปริมาณฝน
505,552401,ฉวาง,นครศรีธรรมราช,27/4/2017,82.00,ความชื้นสัมพัทธ์
506,552401,ฉวาง,นครศรีธรรมราช,27/4/2017,11.00,ความเร็วลมสุงสุด
507,552401,ฉวาง,นครศรีธรรมราช,27/4/2017,0.00,ปริมาณฝน
508,552401,ฉวาง,นครศรีธรรมราช,27/5/2017,87.00,ความชื้นสัมพัทธ์
509,552401,ฉวาง,นครศรีธรรมราช,27/5/2017,0.00,ความเร็วลมสุงสุด
510,552401,ฉวาง,นครศรีธรรมราช,27/5/2017,3.80,ปริมาณฝน
511,552401,ฉวาง,นครศรีธรรมราช,27/7/2017,88.00,ความชื้นสัมพัทธ์
512,552401,ฉวาง,นครศรีธรรมราช,27/7/2017,8.60,ปริมาณฝน
513,552401,ฉวาง,นครศรีธรรมราช,27/9/2017,84.00,ความชื้นสัมพัทธ์
514,552401,ฉวาง,นครศรีธรรมราช,27/9/2017,2.50,ปริมาณฝน
515,552401,ฉวาง,นครศรีธรรมราช,28/4/2017,85.00,ความชื้นสัมพัทธ์
516,552401,ฉวาง,นครศรีธรรมราช,28/4/2017,10.00,ความเร็วลมสุงสุด
517,552401,ฉวาง,นครศรีธรรมราช,28/4/2017,1.80,ปริมาณฝน
518,552401,ฉวาง,นครศรีธรรมราช,30/3/2017,84.00,ความชื้นสัมพัทธ์
519,552401,ฉวาง,นครศรีธรรมราช,30/3/2017,11.00,ความเร็วลมสุงสุด
520,552401,ฉวาง,นครศรีธรรมราช,30/3/2017,0.00,ปริมาณฝน
521,552401,ฉวาง,นครศรีธรรมราช,31/1/2017,79.00,ความชื้นสัมพัทธ์
522,552401,ฉวาง,นครศรีธรรมราช,31/1/2017,4.00,ความเร็วลมสุงสุด
523,552401,ฉวาง,นครศรีธรรมราช,31/1/2017,0.00,ปริมาณฝน
524,552401,ฉวาง,นครศรีธรรมราช,31/3/2017,89.00,ความชื้นสัมพัทธ์
525,552401,ฉวาง,นครศรีธรรมราช,31/3/2017,6.00,ความเร็วลมสุงสุด
526,552401,ฉวาง,นครศรีธรรมราช,31/3/2017,0.00,ปริมาณฝน
527,552401,ฉวาง,นครศรีธรรมราช,1/4/2017,88.00,ความชื้นสัมพัทธ์
528,552401,ฉวาง,นครศรีธรรมราช,1/4/2017,3.00,ความเร็วลมสุงสุด
529,552401,ฉวาง,นครศรีธรรมราช,1/4/2017,0.00,ปริมาณฝน
530,552401,ฉวาง,นครศรีธรรมราช,1/6/2017,87.00,ความชื้นสัมพัทธ์
531,552401,ฉวาง,นครศรีธรรมราช,1/6/2017,0.00,ปริมาณฝน
532,552401,ฉวาง,นครศรีธรรมราช,1/8/2017,90.00,ความชื้นสัมพัทธ์
533,552401,ฉวาง,นครศรีธรรมราช,1/8/2017,0.00,ปริมาณฝน
534,552401,ฉวาง,นครศรีธรรมราช,1/10/2017,86.00,ความชื้นสัมพัทธ์
535,552401,ฉวาง,นครศรีธรรมราช,1/10/2017,0.00,ปริมาณฝน
536,552401,ฉวาง,นครศรีธรรมราช,1/12/2017,94.00,ความชื้นสัมพัทธ์
537,552401,ฉวาง,นครศรีธรรมราช,1/12/2017,0.00,ปริมาณฝน
538,552401,ฉวาง,นครศรีธรรมราช,2/1/2017,91.00,ความชื้นสัมพัทธ์
539,552401,ฉวาง,นครศรีธรรมราช,2/1/2017,10.00,ความเร็วลมสุงสุด
540,552401,ฉวาง,นครศรีธรรมราช,2/1/2017,0.00,ปริมาณฝน
541,552401,ฉวาง,นครศรีธรรมราช,2/8/2017,83.00,ความชื้นสัมพัทธ์
542,552401,ฉวาง,นครศรีธรรมราช,2/8/2017,0.00,ปริมาณฝน
543,552401,ฉวาง,นครศรีธรรมราช,2/9/2017,81.00,ความชื้นสัมพัทธ์
544,552401,ฉวาง,นครศรีธรรมราช,2/9/2017,0.00,ปริมาณฝน
545,552401,ฉวาง,นครศรีธรรมราช,2/12/2017,83.00,ความชื้นสัมพัทธ์
546,552401,ฉวาง,นครศรีธรรมราช,2/12/2017,0.00,ปริมาณฝน
547,552401,ฉวาง,นครศรีธรรมราช,3/1/2017,96.00,ความชื้นสัมพัทธ์
548,552401,ฉวาง,นครศรีธรรมราช,3/1/2017,8.00,ความเร็วลมสุงสุด
549,552401,ฉวาง,นครศรีธรรมราช,3/1/2017,0.00,ปริมาณฝน
550,552401,ฉวาง,นครศรีธรรมราช,3/9/2017,81.00,ความชื้นสัมพัทธ์
551,552401,ฉวาง,นครศรีธรรมราช,3/9/2017,0.00,ปริมาณฝน
552,552401,ฉวาง,นครศรีธรรมราช,4/6/2017,81.00,ความชื้นสัมพัทธ์
553,552401,ฉวาง,นครศรีธรรมราช,4/6/2017,0.00,ปริมาณฝน
554,552401,ฉวาง,นครศรีธรรมราช,5/2/2017,76.00,ความชื้นสัมพัทธ์
555,552401,ฉวาง,นครศรีธรรมราช,5/2/2017,8.00,ความเร็วลมสุงสุด
556,552401,ฉวาง,นครศรีธรรมราช,5/2/2017,0.00,ปริมาณฝน
557,552401,ฉวาง,นครศรีธรรมราช,5/3/2017,75.00,ความชื้นสัมพัทธ์
558,552401,ฉวาง,นครศรีธรรมราช,5/3/2017,10.00,ความเร็วลมสุงสุด
559,552401,ฉวาง,นครศรีธรรมราช,5/3/2017,0.00,ปริมาณฝน
560,552401,ฉวาง,นครศรีธรรมราช,5/6/2017,92.00,ความชื้นสัมพัทธ์
561,552401,ฉวาง,นครศรีธรรมราช,5/6/2017,0.00,ปริมาณฝน
562,552401,ฉวาง,นครศรีธรรมราช,6/2/2017,73.00,ความชื้นสัมพัทธ์
563,552401,ฉวาง,นครศรีธรรมราช,6/2/2017,8.00,ความเร็วลมสุงสุด
564,552401,ฉวาง,นครศรีธรรมราช,6/2/2017,0.00,ปริมาณฝน
565,552401,ฉวาง,นครศรีธรรมราช,7/7/2017,87.00,ความชื้นสัมพัทธ์
566,552401,ฉวาง,นครศรีธรรมราช,7/7/2017,0.00,ปริมาณฝน
567,552401,ฉวาง,นครศรีธรรมราช,7/12/2017,84.00,ความชื้นสัมพัทธ์
568,552401,ฉวาง,นครศรีธรรมราช,7/12/2017,0.00,ปริมาณฝน
569,552401,ฉวาง,นครศรีธรรมราช,8/4/2017,85.00,ความชื้นสัมพัทธ์
570,552401,ฉวาง,นครศรีธรรมราช,8/4/2017,16.00,ความเร็วลมสุงสุด
571,552401,ฉวาง,นครศรีธรรมราช,8/4/2017,0.00,ปริมาณฝน
572,552401,ฉวาง,นครศรีธรรมราช,8/10/2017,87.00,ความชื้นสัมพัทธ์
