ID,TAM_NAME,Year,Week,Humidity,Rainfall,Temperature,Wind_Speed,subdist_ID
3715,กำโลน,2015,33,83.14285714,0.214285714,27.6,12.14285714,800304
3716,โพธิ์เสด็จ,2015,33,83.14285714,0.214285714,27.6,12.14285714,800118
3717,กำแพงเซา,2015,33,83.14285714,0.214285714,27.6,12.14285714,800112
3718,ท่าดี,2015,33,83.14285714,0.214285714,27.6,12.14285714,800303
3719,เขาแก้ว,2015,33,83.14285714,0.214285714,27.6,12.14285714,800301
3720,ลานสกา,2015,33,83.14285714,0.214285714,27.6,12.14285714,800302
3721,ท้องเนียน,2017,33,80.28571429,0.171428571,27.98571429,0,801503
3722,ควนทอง,2017,33,80.28571429,0.171428571,27.98571429,0,801502
3723,ขนอม,2017,33,80.28571429,0.171428571,27.98571429,0,801501
3724,สิชล,2017,33,80.28571429,0.171428571,27.98571429,0,801401
3725,สีขีด,2017,33,80.28571429,0.171428571,27.98571429,0,801406
3726,ทุ่งปรัง,2017,33,80.28571429,0.171428571,27.98571429,0,801402
3727,เขาน้อย,2017,33,80.28571429,0.171428571,27.98571429,0,801408
3728,ฉลอง,2017,33,80.28571429,0.171428571,27.98571429,0,801403
3729,เสาเภา,2017,33,80.28571429,0.171428571,27.98571429,0,801404
3730,เทพราช,2017,33,80.28571429,0.171428571,27.98571429,0,801407
3731,เปลี่ยน,2017,33,80.28571429,0.171428571,27.98571429,0,801405
3732,กลาย,2017,33,80.28571429,0.171428571,27.98571429,0,800802
3733,ตลิ่งชัน,2017,33,80.28571429,0.171428571,27.98571429,0,800811
3734,สระแก้ว,2017,33,80.28571429,0.171428571,27.98571429,0,800806
3735,นบพิตำ,2017,33,80.28571429,0.171428571,27.98571429,0,802101
3736,ท่าขึ้น,2017,33,80.28571429,0.171428571,27.98571429,0,800803
3737,นาเหรง,2017,33,80.28571429,0.171428571,27.98571429,0,802104
3738,กะหรอ,2017,33,80.28571429,0.171428571,27.98571429,0,802103
3739,ไทยบุรี,2017,33,80.28571429,0.171428571,27.98571429,0,800809
3740,ท่าศาลา,2017,33,80.28571429,0.171428571,27.98571429,0,800801
3741,หัวตะพาน,2017,33,80.28571429,0.171428571,27.98571429,0,800804
3742,โพธิ์ทอง,2017,33,80.28571429,0.171428571,27.98571429,0,800813
3743,โมคลาน,2017,33,80.28571429,0.171428571,27.98571429,0,800807
3744,ทอนหงส์,2017,33,80.28571429,0.171428571,27.98571429,0,800204
3745,ปากพูน,2017,33,80.28571429,0.171428571,27.98571429,0,800120
3746,ดอนตะโก,2017,33,80.28571429,0.171428571,27.98571429,0,800810
3747,อินคีรี,2017,33,80.28571429,0.171428571,27.98571429,0,800203
3748,บ้านเกาะ,2017,33,80.28571429,0.171428571,27.98571429,0,800202
3749,พรหมโลก,2017,33,80.28571429,0.171428571,27.98571429,0,800201
3750,นาเรียง,2017,33,80.28571429,0.171428571,27.98571429,0,800205
3751,ท่าซัก,2017,33,80.28571429,0.171428571,27.98571429,0,800121
3752,ท่างิ้ว,2017,33,80.28571429,0.171428571,27.98571429,0,800116
3753,นาทราย,2017,33,80.28571429,0.171428571,27.98571429,0,800108
3754,นาเคียน,2017,33,80.28571429,0.171428571,27.98571429,0,800115
3755,กำโลน,2017,33,80.28571429,0.171428571,27.98571429,0,800304
3756,โพธิ์เสด็จ,2017,33,80.28571429,0.171428571,27.98571429,0,800118
3757,กำแพงเซา,2017,33,80.28571429,0.171428571,27.98571429,0,800112
3758,ท่าดี,2017,33,80.28571429,0.171428571,27.98571429,0,800303
3759,เขาแก้ว,2017,33,80.28571429,0.171428571,27.98571429,0,800301
3760,ลานสกา,2017,33,80.28571429,0.171428571,27.98571429,0,800302
3761,ท้องเนียน,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801503
3762,ควนทอง,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801502
3763,ขนอม,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801501
3764,สิชล,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801401
3765,สีขีด,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801406
3766,ทุ่งปรัง,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801402
3767,เขาน้อย,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801408
3768,ฉลอง,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801403
3769,เสาเภา,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801404
3770,เทพราช,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801407
3771,เปลี่ยน,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,801405
3772,กลาย,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800802
3773,ตลิ่งชัน,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800811
3774,สระแก้ว,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800806
3775,นบพิตำ,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,802101
3776,ท่าขึ้น,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800803
3777,นาเหรง,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,802104
3778,กะหรอ,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,802103
3779,ไทยบุรี,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800809
3780,ท่าศาลา,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800801
3781,หัวตะพาน,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800804
3782,โพธิ์ทอง,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800813
3783,โมคลาน,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800807
3784,ทอนหงส์,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800204
3785,ปากพูน,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800120
3786,ดอนตะโก,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800810
3787,อินคีรี,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800203
3788,บ้านเกาะ,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800202
3789,พรหมโลก,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800201
3790,นาเรียง,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800205
3791,ท่าซัก,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800121
3792,ท่างิ้ว,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800116
3793,นาทราย,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800108
3794,นาเคียน,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800115
3795,กำโลน,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800304
3796,โพธิ์เสด็จ,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800118
3797,กำแพงเซา,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800112
3798,ท่าดี,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800303
3799,เขาแก้ว,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800301
3800,ลานสกา,2016,42,88.28571429,0.514285714,27.25714286,14.85714286,800302
3801,ท้องเนียน,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801503
3802,ควนทอง,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801502
3803,ขนอม,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801501
3804,สิชล,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801401
3805,สีขีด,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801406
3806,ทุ่งปรัง,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801402
3807,เขาน้อย,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801408
3808,ฉลอง,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801403
3809,เสาเภา,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801404
3810,เทพราช,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801407
3811,เปลี่ยน,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,801405
3812,กลาย,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800802
3813,ตลิ่งชัน,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800811
3814,สระแก้ว,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800806
3815,นบพิตำ,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,802101
3816,ท่าขึ้น,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800803
3817,นาเหรง,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,802104
3818,กะหรอ,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,802103
3819,ไทยบุรี,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800809
3820,ท่าศาลา,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800801
3821,หัวตะพาน,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800804
3822,โพธิ์ทอง,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800813
3823,โมคลาน,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800807
3824,ทอนหงส์,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800204
3825,ปากพูน,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800120
3826,ดอนตะโก,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800810
3827,อินคีรี,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800203
3828,บ้านเกาะ,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800202
3829,พรหมโลก,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800201
3830,นาเรียง,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800205
3831,ท่าซัก,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800121
3832,ท่างิ้ว,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800116
3833,นาทราย,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800108
3834,นาเคียน,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800115
3835,กำโลน,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800304
3836,โพธิ์เสด็จ,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800118
3837,กำแพงเซา,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800112
3838,ท่าดี,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800303
3839,เขาแก้ว,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800301
3840,ลานสกา,2015,20,81.14285714,3.328571429,28.57142857,14.85714286,800302
3841,ท้องเนียน,2017,20,82.28571429,0.457142857,28.81428571,0,801503
3842,ควนทอง,2017,20,82.28571429,0.457142857,28.81428571,0,801502
3843,ขนอม,2017,20,82.28571429,0.457142857,28.81428571,0,801501
3844,สิชล,2017,20,82.28571429,0.457142857,28.81428571,0,801401
3845,สีขีด,2017,20,82.28571429,0.457142857,28.81428571,0,801406
3846,ทุ่งปรัง,2017,20,82.28571429,0.457142857,28.81428571,0,801402
3847,เขาน้อย,2017,20,82.28571429,0.457142857,28.81428571,0,801408
3848,ฉลอง,2017,20,82.28571429,0.457142857,28.81428571,0,801403
3849,เสาเภา,2017,20,82.28571429,0.457142857,28.81428571,0,801404
3850,เทพราช,2017,20,82.28571429,0.457142857,28.81428571,0,801407
3851,เปลี่ยน,2017,20,82.28571429,0.457142857,28.81428571,0,801405
3852,กลาย,2017,20,82.28571429,0.457142857,28.81428571,0,800802
3853,ตลิ่งชัน,2017,20,82.28571429,0.457142857,28.81428571,0,800811
3854,สระแก้ว,2017,20,82.28571429,0.457142857,28.81428571,0,800806
3855,นบพิตำ,2017,20,82.28571429,0.457142857,28.81428571,0,802101
3856,ท่าขึ้น,2017,20,82.28571429,0.457142857,28.81428571,0,800803
3857,นาเหรง,2017,20,82.28571429,0.457142857,28.81428571,0,802104
3858,กะหรอ,2017,20,82.28571429,0.457142857,28.81428571,0,802103
3859,ไทยบุรี,2017,20,82.28571429,0.457142857,28.81428571,0,800809
3860,ท่าศาลา,2017,20,82.28571429,0.457142857,28.81428571,0,800801
3861,หัวตะพาน,2017,20,82.28571429,0.457142857,28.81428571,0,800804
3862,โพธิ์ทอง,2017,20,82.28571429,0.457142857,28.81428571,0,800813
3863,โมคลาน,2017,20,82.28571429,0.457142857,28.81428571,0,800807
3864,ทอนหงส์,2017,20,82.28571429,0.457142857,28.81428571,0,800204
3865,ปากพูน,2017,20,82.28571429,0.457142857,28.81428571,0,800120
3866,ดอนตะโก,2017,20,82.28571429,0.457142857,28.81428571,0,800810
3867,อินคีรี,2017,20,82.28571429,0.457142857,28.81428571,0,800203
3868,บ้านเกาะ,2017,20,82.28571429,0.457142857,28.81428571,0,800202
3869,พรหมโลก,2017,20,82.28571429,0.457142857,28.81428571,0,800201
3870,นาเรียง,2017,20,82.28571429,0.457142857,28.81428571,0,800205
3871,ท่าซัก,2017,20,82.28571429,0.457142857,28.81428571,0,800121
3872,ท่างิ้ว,2017,20,82.28571429,0.457142857,28.81428571,0,800116
3873,นาทราย,2017,20,82.28571429,0.457142857,28.81428571,0,800108
3874,นาเคียน,2017,20,82.28571429,0.457142857,28.81428571,0,800115
3875,กำโลน,2017,20,82.28571429,0.457142857,28.81428571,0,800304
3876,โพธิ์เสด็จ,2017,20,82.28571429,0.457142857,28.81428571,0,800118
3877,กำแพงเซา,2017,20,82.28571429,0.457142857,28.81428571,0,800112
3878,ท่าดี,2017,20,82.28571429,0.457142857,28.81428571,0,800303
3879,เขาแก้ว,2017,20,82.28571429,0.457142857,28.81428571,0,800301
3880,ลานสกา,2017,20,82.28571429,0.457142857,28.81428571,0,800302
3881,ท้องเนียน,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801503
3882,ควนทอง,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801502
3883,ขนอม,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801501
3884,สิชล,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801401
3885,สีขีด,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801406
3886,ทุ่งปรัง,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801402
3887,เขาน้อย,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801408
3888,ฉลอง,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801403
3889,เสาเภา,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801404
3890,เทพราช,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801407
3891,เปลี่ยน,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,801405
3892,กลาย,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800802
3893,ตลิ่งชัน,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800811
3894,สระแก้ว,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800806
3895,นบพิตำ,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,802101
3896,ท่าขึ้น,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800803
3897,นาเหรง,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,802104
3898,กะหรอ,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,802103
3899,ไทยบุรี,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800809
3900,ท่าศาลา,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800801
3901,หัวตะพาน,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800804
3902,โพธิ์ทอง,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800813
3903,โมคลาน,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800807
3904,ทอนหงส์,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800204
3905,ปากพูน,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800120
3906,ดอนตะโก,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800810
3907,อินคีรี,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800203
3908,บ้านเกาะ,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800202
3909,พรหมโลก,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800201
3910,นาเรียง,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800205
3911,ท่าซัก,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800121
3912,ท่างิ้ว,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800116
3913,นาทราย,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800108
3914,นาเคียน,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800115
3915,กำโลน,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800304
3916,โพธิ์เสด็จ,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800118
3917,กำแพงเซา,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800112
3918,ท่าดี,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800303
3919,เขาแก้ว,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800301
3920,ลานสกา,2015,3,84.14285714,0.085714286,25.88571429,13.42857143,800302
3921,ท้องเนียน,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801503
3922,ควนทอง,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801502
3923,ขนอม,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801501
3924,สิชล,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801401
3925,สีขีด,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801406
3926,ทุ่งปรัง,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801402
3927,เขาน้อย,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801408
3928,ฉลอง,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801403
3929,เสาเภา,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801404
3930,เทพราช,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801407
3931,เปลี่ยน,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,801405
3932,กลาย,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800802
3933,ตลิ่งชัน,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800811
3934,สระแก้ว,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800806
3935,นบพิตำ,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,802101
3936,ท่าขึ้น,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800803
3937,นาเหรง,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,802104
3938,กะหรอ,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,802103
3939,ไทยบุรี,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800809
3940,ท่าศาลา,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800801
3941,หัวตะพาน,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800804
3942,โพธิ์ทอง,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800813
3943,โมคลาน,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800807
3944,ทอนหงส์,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800204
3945,ปากพูน,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800120
3946,ดอนตะโก,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800810
3947,อินคีรี,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800203
3948,บ้านเกาะ,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800202
3949,พรหมโลก,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800201
3950,นาเรียง,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800205
3951,ท่าซัก,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800121
3952,ท่างิ้ว,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800116
3953,นาทราย,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800108
3954,นาเคียน,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800115
3955,กำโลน,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800304
3956,โพธิ์เสด็จ,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800118
3957,กำแพงเซา,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800112
3958,ท่าดี,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800303
3959,เขาแก้ว,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800301
3960,ลานสกา,2016,3,88.57142857,1.114285714,27.14285714,14.42857143,800302
3961,ท้องเนียน,2017,3,90.42857143,18.1,25.95714286,14.85714286,801503
3962,ควนทอง,2017,3,90.42857143,18.1,25.95714286,14.85714286,801502
3963,ขนอม,2017,3,90.42857143,18.1,25.95714286,14.85714286,801501
3964,สิชล,2017,3,90.42857143,18.1,25.95714286,14.85714286,801401
3965,สีขีด,2017,3,90.42857143,18.1,25.95714286,14.85714286,801406
3966,ทุ่งปรัง,2017,3,90.42857143,18.1,25.95714286,14.85714286,801402
3967,เขาน้อย,2017,3,90.42857143,18.1,25.95714286,14.85714286,801408
3968,ฉลอง,2017,3,90.42857143,18.1,25.95714286,14.85714286,801403
3969,เสาเภา,2017,3,90.42857143,18.1,25.95714286,14.85714286,801404
3970,เทพราช,2017,3,90.42857143,18.1,25.95714286,14.85714286,801407
3971,เปลี่ยน,2017,3,90.42857143,18.1,25.95714286,14.85714286,801405
3972,กลาย,2017,3,90.42857143,18.1,25.95714286,14.85714286,800802
3973,ตลิ่งชัน,2017,3,90.42857143,18.1,25.95714286,14.85714286,800811
3974,สระแก้ว,2017,3,90.42857143,18.1,25.95714286,14.85714286,800806
3975,นบพิตำ,2017,3,90.42857143,18.1,25.95714286,14.85714286,802101
3976,ท่าขึ้น,2017,3,90.42857143,18.1,25.95714286,14.85714286,800803
3977,นาเหรง,2017,3,90.42857143,18.1,25.95714286,14.85714286,802104
3978,กะหรอ,2017,3,90.42857143,18.1,25.95714286,14.85714286,802103
3979,ไทยบุรี,2017,3,90.42857143,18.1,25.95714286,14.85714286,800809
3980,ท่าศาลา,2017,3,90.42857143,18.1,25.95714286,14.85714286,800801
3981,หัวตะพาน,2017,3,90.42857143,18.1,25.95714286,14.85714286,800804
3982,โพธิ์ทอง,2017,3,90.42857143,18.1,25.95714286,14.85714286,800813
3983,โมคลาน,2017,3,90.42857143,18.1,25.95714286,14.85714286,800807
3984,ทอนหงส์,2017,3,90.42857143,18.1,25.95714286,14.85714286,800204
3985,ปากพูน,2017,3,90.42857143,18.1,25.95714286,14.85714286,800120
3986,ดอนตะโก,2017,3,90.42857143,18.1,25.95714286,14.85714286,800810
3987,อินคีรี,2017,3,90.42857143,18.1,25.95714286,14.85714286,800203
3988,บ้านเกาะ,2017,3,90.42857143,18.1,25.95714286,14.85714286,800202
3989,พรหมโลก,2017,3,90.42857143,18.1,25.95714286,14.85714286,800201
3990,นาเรียง,2017,3,90.42857143,18.1,25.95714286,14.85714286,800205
3991,ท่าซัก,2017,3,90.42857143,18.1,25.95714286,14.85714286,800121
3992,ท่างิ้ว,2017,3,90.42857143,18.1,25.95714286,14.85714286,800116
3993,นาทราย,2017,3,90.42857143,18.1,25.95714286,14.85714286,800108
3994,นาเคียน,2017,3,90.42857143,18.1,25.95714286,14.85714286,800115
3995,กำโลน,2017,3,90.42857143,18.1,25.95714286,14.85714286,800304
3996,โพธิ์เสด็จ,2017,3,90.42857143,18.1,25.95714286,14.85714286,800118
3997,กำแพงเซา,2017,3,90.42857143,18.1,25.95714286,14.85714286,800112
3998,ท่าดี,2017,3,90.42857143,18.1,25.95714286,14.85714286,800303
3999,เขาแก้ว,2017,3,90.42857143,18.1,25.95714286,14.85714286,800301
4000,ลานสกา,2017,3,90.42857143,18.1,25.95714286,14.85714286,800302
4001,ท้องเนียน,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801503
4002,ควนทอง,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801502
4003,ขนอม,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801501
4004,สิชล,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801401
4005,สีขีด,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801406
4006,ทุ่งปรัง,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801402
4007,เขาน้อย,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801408
4008,ฉลอง,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801403
4009,เสาเภา,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801404
4010,เทพราช,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801407
4011,เปลี่ยน,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,801405
4012,กลาย,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800802
4013,ตลิ่งชัน,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800811
4014,สระแก้ว,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800806
4015,นบพิตำ,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,802101
4016,ท่าขึ้น,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800803
4017,นาเหรง,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,802104
4018,กะหรอ,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,802103
4019,ไทยบุรี,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800809
4020,ท่าศาลา,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800801
4021,หัวตะพาน,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800804
4022,โพธิ์ทอง,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800813
4023,โมคลาน,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800807
4024,ทอนหงส์,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800204
4025,ปากพูน,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800120
4026,ดอนตะโก,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800810
4027,อินคีรี,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800203
4028,บ้านเกาะ,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800202
4029,พรหมโลก,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800201
4030,นาเรียง,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800205
4031,ท่าซัก,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800121
4032,ท่างิ้ว,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800116
4033,นาทราย,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800108
4034,นาเคียน,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800115
4035,กำโลน,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800304
4036,โพธิ์เสด็จ,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800118
4037,กำแพงเซา,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800112
4038,ท่าดี,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800303
4039,เขาแก้ว,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800301
4040,ลานสกา,2018,3,86.28571429,10.55714286,26.11428571,12.57142857,800302
4041,ท้องเนียน,2015,42,87.28571429,2,27.34285714,11.28571429,801503
4042,ควนทอง,2015,42,87.28571429,2,27.34285714,11.28571429,801502
4043,ขนอม,2015,42,87.28571429,2,27.34285714,11.28571429,801501
4044,สิชล,2015,42,87.28571429,2,27.34285714,11.28571429,801401
4045,สีขีด,2015,42,87.28571429,2,27.34285714,11.28571429,801406
4046,ทุ่งปรัง,2015,42,87.28571429,2,27.34285714,11.28571429,801402
4047,เขาน้อย,2015,42,87.28571429,2,27.34285714,11.28571429,801408
4048,ฉลอง,2015,42,87.28571429,2,27.34285714,11.28571429,801403
