"","TAM_NAME","Year","Week","Humidity","Rainfall","Temperature","Wind_Speed"
"5898","กะหรอ","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5899","ไทยบุรี","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5900","ท่าศาลา","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5901","หัวตะพาน","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5902","โพธิ์ทอง","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5903","โมคลาน","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5904","ทอนหงส์","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5905","ปากพูน","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5906","ดอนตะโก","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5907","อินคีรี","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5908","บ้านเกาะ","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5909","พรหมโลก","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5910","นาเรียง","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5911","ท่าซัก","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5912","ท่างิ้ว","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5913","นาทราย","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5914","นาเคียน","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5915","กำโลน","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5916","โพธิ์เสด็จ","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5917","กำแพงเซา","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5918","ท่าดี","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5919","เขาแก้ว","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5920","ลานสกา","2017",43,86.1428571428571,3.85714285714286,27.4142857142857,0
"5921","ท้องเนียน","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5922","ควนทอง","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5923","ขนอม","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5924","สิชล","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5925","สี่ขีด","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5926","ทุ่งปรัง","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5927","เขาน้อย","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5928","ฉลอง","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5929","เสาเภา","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5930","เทพราช","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5931","เปลี่ยน","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5932","กราย","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5933","ตลิ่งชัน","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5934","สระแก้ว","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5935","นบพิตำ","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5936","ท่าขึ้น","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5937","นาเหรง","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5938","กะหรอ","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5939","ไทยบุรี","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5940","ท่าศาลา","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5941","หัวตะพาน","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5942","โพธิ์ทอง","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5943","โมคลาน","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5944","ทอนหงส์","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5945","ปากพูน","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5946","ดอนตะโก","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5947","อินคีรี","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5948","บ้านเกาะ","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5949","พรหมโลก","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5950","นาเรียง","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5951","ท่าซัก","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5952","ท่างิ้ว","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5953","นาทราย","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5954","นาเคียน","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5955","กำโลน","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5956","โพธิ์เสด็จ","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5957","กำแพงเซา","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5958","ท่าดี","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5959","เขาแก้ว","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5960","ลานสกา","2016",17,77.5714285714286,0,29.9,13.8571428571429
"5961","ท้องเนียน","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5962","ควนทอง","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5963","ขนอม","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5964","สิชล","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5965","สี่ขีด","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5966","ทุ่งปรัง","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5967","เขาน้อย","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5968","ฉลอง","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5969","เสาเภา","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5970","เทพราช","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5971","เปลี่ยน","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5972","กราย","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5973","ตลิ่งชัน","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5974","สระแก้ว","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5975","นบพิตำ","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5976","ท่าขึ้น","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5977","นาเหรง","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5978","กะหรอ","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5979","ไทยบุรี","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5980","ท่าศาลา","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5981","หัวตะพาน","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5982","โพธิ์ทอง","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5983","โมคลาน","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5984","ทอนหงส์","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5985","ปากพูน","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5986","ดอนตะโก","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5987","อินคีรี","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5988","บ้านเกาะ","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5989","พรหมโลก","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5990","นาเรียง","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5991","ท่าซัก","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5992","ท่างิ้ว","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5993","นาทราย","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5994","นาเคียน","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5995","กำโลน","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5996","โพธิ์เสด็จ","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5997","กำแพงเซา","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5998","ท่าดี","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"5999","เขาแก้ว","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"6000","ลานสกา","2016",30,85.2857142857143,5.01428571428571,27.3,14.4285714285714
"6001","ท้องเนียน","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6002","ควนทอง","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6003","ขนอม","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6004","สิชล","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6005","สี่ขีด","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6006","ทุ่งปรัง","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6007","เขาน้อย","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6008","ฉลอง","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6009","เสาเภา","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6010","เทพราช","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6011","เปลี่ยน","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6012","กราย","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6013","ตลิ่งชัน","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6014","สระแก้ว","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6015","นบพิตำ","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6016","ท่าขึ้น","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6017","นาเหรง","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6018","กะหรอ","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6019","ไทยบุรี","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6020","ท่าศาลา","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6021","หัวตะพาน","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6022","โพธิ์ทอง","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6023","โมคลาน","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6024","ทอนหงส์","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6025","ปากพูน","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6026","ดอนตะโก","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6027","อินคีรี","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6028","บ้านเกาะ","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6029","พรหมโลก","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6030","นาเรียง","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6031","ท่าซัก","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6032","ท่างิ้ว","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6033","นาทราย","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6034","นาเคียน","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6035","กำโลน","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6036","โพธิ์เสด็จ","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6037","กำแพงเซา","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6038","ท่าดี","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6039","เขาแก้ว","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6040","ลานสกา","2016",52,87.4285714285714,10.6428571428571,26.5857142857143,14.8571428571429
"6041","ท้องเนียน","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6042","ควนทอง","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6043","ขนอม","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6044","สิชล","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6045","สี่ขีด","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6046","ทุ่งปรัง","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6047","เขาน้อย","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6048","ฉลอง","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6049","เสาเภา","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6050","เทพราช","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6051","เปลี่ยน","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6052","กราย","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6053","ตลิ่งชัน","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6054","สระแก้ว","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6055","นบพิตำ","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6056","ท่าขึ้น","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6057","นาเหรง","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6058","กะหรอ","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6059","ไทยบุรี","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6060","ท่าศาลา","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6061","หัวตะพาน","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6062","โพธิ์ทอง","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6063","โมคลาน","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6064","ทอนหงส์","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6065","ปากพูน","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6066","ดอนตะโก","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6067","อินคีรี","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6068","บ้านเกาะ","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6069","พรหมโลก","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6070","นาเรียง","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6071","ท่าซัก","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6072","ท่างิ้ว","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6073","นาทราย","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6074","นาเคียน","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6075","กำโลน","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6076","โพธิ์เสด็จ","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6077","กำแพงเซา","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6078","ท่าดี","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6079","เขาแก้ว","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6080","ลานสกา","2015",17,82.8571428571429,0.685714285714286,28.2,12.4285714285714
"6081","ท้องเนียน","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6082","ควนทอง","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6083","ขนอม","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6084","สิชล","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6085","สี่ขีด","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6086","ทุ่งปรัง","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6087","เขาน้อย","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6088","ฉลอง","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6089","เสาเภา","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6090","เทพราช","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6091","เปลี่ยน","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6092","กราย","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6093","ตลิ่งชัน","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6094","สระแก้ว","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6095","นบพิตำ","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6096","ท่าขึ้น","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6097","นาเหรง","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6098","กะหรอ","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6099","ไทยบุรี","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6100","ท่าศาลา","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6101","หัวตะพาน","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6102","โพธิ์ทอง","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6103","โมคลาน","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6104","ทอนหงส์","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6105","ปากพูน","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6106","ดอนตะโก","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6107","อินคีรี","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6108","บ้านเกาะ","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6109","พรหมโลก","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6110","นาเรียง","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6111","ท่าซัก","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6112","ท่างิ้ว","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6113","นาทราย","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6114","นาเคียน","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6115","กำโลน","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6116","โพธิ์เสด็จ","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6117","กำแพงเซา","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6118","ท่าดี","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6119","เขาแก้ว","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6120","ลานสกา","2017",17,82.2857142857143,1.67142857142857,27.9857142857143,16.2857142857143
"6121","ท้องเนียน","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6122","ควนทอง","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6123","ขนอม","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6124","สิชล","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6125","สี่ขีด","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6126","ทุ่งปรัง","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6127","เขาน้อย","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6128","ฉลอง","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6129","เสาเภา","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6130","เทพราช","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6131","เปลี่ยน","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6132","กราย","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6133","ตลิ่งชัน","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6134","สระแก้ว","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6135","นบพิตำ","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6136","ท่าขึ้น","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6137","นาเหรง","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6138","กะหรอ","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6139","ไทยบุรี","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6140","ท่าศาลา","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6141","หัวตะพาน","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6142","โพธิ์ทอง","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6143","โมคลาน","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6144","ทอนหงส์","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6145","ปากพูน","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6146","ดอนตะโก","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6147","อินคีรี","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6148","บ้านเกาะ","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6149","พรหมโลก","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6150","นาเรียง","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6151","ท่าซัก","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6152","ท่างิ้ว","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6153","นาทราย","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6154","นาเคียน","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6155","กำโลน","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6156","โพธิ์เสด็จ","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6157","กำแพงเซา","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6158","ท่าดี","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6159","เขาแก้ว","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6160","ลานสกา","2018",17,80.5714285714286,0.985714285714286,28.4571428571429,12.8571428571429
"6161","ท้องเนียน","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6162","ควนทอง","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6163","ขนอม","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6164","สิชล","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6165","สี่ขีด","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6166","ทุ่งปรัง","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6167","เขาน้อย","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6168","ฉลอง","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6169","เสาเภา","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6170","เทพราช","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6171","เปลี่ยน","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6172","กราย","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6173","ตลิ่งชัน","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6174","สระแก้ว","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6175","นบพิตำ","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6176","ท่าขึ้น","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6177","นาเหรง","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6178","กะหรอ","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6179","ไทยบุรี","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6180","ท่าศาลา","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6181","หัวตะพาน","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6182","โพธิ์ทอง","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6183","โมคลาน","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6184","ทอนหงส์","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6185","ปากพูน","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6186","ดอนตะโก","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6187","อินคีรี","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6188","บ้านเกาะ","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6189","พรหมโลก","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6190","นาเรียง","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6191","ท่าซัก","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6192","ท่างิ้ว","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6193","นาทราย","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6194","นาเคียน","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6195","กำโลน","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6196","โพธิ์เสด็จ","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6197","กำแพงเซา","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6198","ท่าดี","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6199","เขาแก้ว","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6200","ลานสกา","2015",30,79.2857142857143,1,28.0142857142857,13.5714285714286
"6201","ท้องเนียน","2017",30,79.7142857142857,0.242857142857143,28.4285714285714,0
"6202","ควนทอง","2017",30,79.7142857142857,0.242857142857143,28.4285714285714,0
"6203","ขนอม","2017",30,79.7142857142857,0.242857142857143,28.4285714285714,0
"6204","สิชล","2017",30,79.7142857142857,0.242857142857143,28.4285714285714,0
