addrcode,SMAPE without CD,SMAPE with CD,% improve SMAPE,RMSE without CD,RMSE with CD,% improvve RMSE,MAE without CD,MAE with CD,% improve MAE
8101,43.54,58.89,-0.35,0.39,0.57,-0.46,0.28,0.49,-0.75
8102,105.86,170.10,-0.61,0.08,0.08,0.01,0.07,0.06,0.12
8103,86.64,82.35,0.05,0.33,0.29,0.12,0.26,0.24,0.10
8104,57.40,60.27,-0.05,0.19,0.24,-0.25,0.16,0.18,-0.15
8105,109.82,137.02,-0.25,0.17,0.15,0.16,0.14,0.11,0.16
8106,164.44,177.12,-0.08,0.14,0.18,-0.27,0.13,0.11,0.17
8107,94.10,120.24,-0.28,0.26,0.34,-0.31,0.21,0.28,-0.34
8108,104.08,136.12,-0.31,0.13,0.14,-0.07,0.11,0.11,0.04
,95.73,117.76,-23%,0.21,0.25,-13%,0.17,0.20,-8%
