,addrcode,Week,Year,actual,predicted
0,1001,7,2017,0.0,0.5280086260233927
1,1001,8,2017,0.049301885,0.2260930091401703
2,1001,9,2017,0.049301885,0.1497455113715862
3,1001,10,2017,0.049301885,0.2123902594071886
4,1001,11,2017,0.049301885,0.14324971706528336
5,1001,12,2017,0.0,0.1801091661792387
6,1001,13,2017,0.049301885,0.13247586459925706
7,1001,14,2017,0.09860377099999999,0.3257020631501876
8,1001,15,2017,0.09860377099999999,0.07268842769788003
9,1001,16,2017,0.147905656,0.07268842769788003
10,1001,17,2017,0.09860377099999999,0.1873555578872946
11,1001,18,2017,0.049301885,0.08113470518684672
12,1001,19,2017,0.049301885,0.11804045863334993
13,1001,20,2017,0.049301885,0.17988761149245705
14,1001,21,2017,0.09860377099999999,0.1330111660123439
15,1001,22,2017,0.147905656,0.14795130540274198
16,1001,23,2017,0.147905656,0.36946020508856847
17,1001,24,2017,0.295811312,0.21364974499811998
18,1001,25,2017,0.34511319700000004,0.14187524914287086
19,1001,26,2017,0.295811312,0.08359547108534306
20,1001,27,2017,0.39441508200000003,0.255175572983397
21,1001,28,2017,0.295811312,0.18479316229366047
22,1001,29,2017,0.246509427,0.1597838210363269
23,1001,30,2017,0.443716968,1.047853317131621
24,1001,31,2017,0.493018853,0.8633415704303727
25,1001,32,2017,0.542320738,0.4965668191967473
26,1001,33,2017,0.542320738,0.6165262254005602
27,1001,34,2017,0.34511319700000004,0.9200367575210463
28,1001,35,2017,0.246509427,0.1893512031699302
29,1001,36,2017,0.147905656,0.5185636750025248
30,1001,37,2017,0.246509427,0.537477070121175
31,1001,38,2017,0.246509427,0.6810652548222137
32,1001,39,2017,0.295811312,0.514001103511445
33,1001,40,2017,0.34511319700000004,1.131507273528861
34,1001,41,2017,0.19720754100000001,0.3734545010936468
35,1001,42,2017,0.246509427,0.28854386040698987
36,1001,43,2017,0.19720754100000001,0.2242407619837102
37,1001,44,2017,0.19720754100000001,0.24044134510659995
38,1001,45,2017,0.34511319700000004,0.22318127433277582
39,1001,46,2017,0.295811312,0.35758257530131154
40,1001,47,2017,0.295811312,0.44096984464246025
41,1001,48,2017,0.246509427,0.24377135695812288
42,1001,49,2017,0.09860377099999999,0.33003849689184467
43,1001,50,2017,0.165568654,0.2250444391739362
44,1001,51,2017,0.116266769,0.22041208063697584
45,1002,7,2017,0.0,0.10944923015359685
46,1002,8,2017,0.0,0.12040915091864592
47,1002,9,2017,0.0,0.08863899281176464
48,1002,10,2017,0.0,0.1396123293047226
49,1002,11,2017,0.0,0.12040915091864592
50,1002,12,2017,0.0,0.07176168393165983
51,1002,13,2017,0.066964884,0.06367836021785428
52,1002,14,2017,0.066964884,0.28776772048378574
53,1002,15,2017,0.066964884,0.2709069925569246
54,1002,16,2017,0.133929767,0.25511293391991063
55,1002,17,2017,0.133929767,0.04550413096324922
56,1002,18,2017,0.133929767,0.1650778892807709
57,1002,19,2017,0.133929767,0.14918183109177505
58,1002,20,2017,0.200894651,0.10931278660179937
59,1002,21,2017,0.468754185,0.10709637240798105
60,1002,22,2017,0.535719069,0.20896348629819292
61,1002,23,2017,0.669648836,0.3536132947221705
62,1002,24,2017,0.803578603,0.2770280244704476
63,1002,25,2017,1.004473254,0.15920158238334564
64,1002,26,2017,1.071438138,0.35826237616698176
65,1002,27,2017,1.272332789,0.5246720678219065
66,1002,28,2017,1.339297672,0.8411452473919941
67,1002,29,2017,1.138403021,1.5557898468953757
68,1002,30,2017,1.138403021,1.4637206685221964
69,1002,31,2017,0.937508371,2.3013569620411998
70,1002,32,2017,0.8705434870000001,2.1890521603606876
71,1002,33,2017,0.669648836,2.0820237173473806
72,1002,34,2017,0.669648836,2.8147484234671705
73,1002,35,2017,0.8705434870000001,1.3138687899883694
74,1002,36,2017,0.803578603,2.3258599983499924
75,1002,37,2017,0.8705434870000001,2.368229758820176
76,1002,38,2017,1.004473254,1.2478286878274203
77,1002,39,2017,0.73661372,2.207624094853533
78,1002,40,2017,0.602683953,1.1873863321944216
79,1002,41,2017,0.602683953,1.3020239687912207
80,1002,42,2017,0.401789302,1.3963444434701844
81,1002,43,2017,0.602683953,1.6991524428222433
82,1002,44,2017,0.73661372,3.3349801242215955
83,1002,45,2017,0.535719069,0.5917753666699636
84,1002,46,2017,0.535719069,1.3125311865185134
85,1002,47,2017,0.334824418,0.22246540004558932
86,1002,48,2017,0.267859534,0.35546651446694755
87,1002,49,2017,0.267859534,0.7484207979389385
88,1002,50,2017,0.232644916,1.0934218204425763
89,1002,51,2017,0.181555165,0.14901377499126886
90,1003,7,2017,0.079375663,0.08222946150409076
91,1003,8,2017,0.06350053,0.16466417362929886
92,1003,9,2017,0.06350053,0.19205880623583402
93,1003,10,2017,0.047625398,0.17885723318328198
94,1003,11,2017,0.015875133,0.1725733256767452
95,1003,12,2017,0.0,0.19671503985042396
96,1003,13,2017,0.0,0.2446949813858665
97,1003,14,2017,0.015875133,0.1463855452028476
98,1003,15,2017,0.031750265,0.08894159167444295
99,1003,16,2017,0.031750265,0.08083207073083157
100,1003,17,2017,0.06350053,0.08214730880468006
101,1003,18,2017,0.047625398,0.03680467964351797
102,1003,19,2017,0.047625398,0.04508603921395683
103,1003,20,2017,0.047625398,0.059130061974514606
104,1003,21,2017,0.031750265,0.05819586579808693
105,1003,22,2017,0.079375663,0.10551081194094168
106,1003,23,2017,0.11112592800000001,0.16546688336091292
107,1003,24,2017,0.174626458,0.10658201885962622
108,1003,25,2017,0.254002121,0.12941323641262448
109,1003,26,2017,0.333377784,0.12073390433922447
110,1003,27,2017,0.381003181,0.14722792602720117
111,1003,28,2017,0.4445037120000001,0.21244002990395724
112,1003,29,2017,0.523879374,0.2925575950925919
113,1003,30,2017,0.492129109,0.10981294405619028
114,1003,31,2017,0.492129109,0.21706864360165096
115,1003,32,2017,0.460378844,0.22693489479825865
116,1003,33,2017,0.365128049,0.24093982778915154
117,1003,34,2017,0.4445037120000001,0.6633371802664044
118,1003,35,2017,0.539754507,0.3820210022094445
119,1003,36,2017,0.571504772,0.701770023097921
120,1003,37,2017,0.587379905,0.701770023097921
121,1003,38,2017,0.55562964,0.6353978421954859
122,1003,39,2017,0.539754507,0.19827362422151376
123,1003,40,2017,0.587379905,0.6633371802664044
124,1003,41,2017,0.6826306999999999,0.9591301826928967
125,1003,42,2017,0.6826306999999999,0.793175035194417
126,1003,43,2017,0.777881495,0.7728194388436217
127,1003,44,2017,0.825506893,0.793175035194417
128,1003,45,2017,0.825506893,0.36822495668534916
129,1003,46,2017,0.857257158,0.7728194388436217
130,1003,47,2017,0.777881495,0.5270794891277056
131,1003,48,2017,0.666755567,1.0244741146061067
132,1003,49,2017,0.539754507,0.9535693231250025
133,1003,50,2017,0.365128049,1.0354212526471924
134,1003,51,2017,0.24098345899999998,0.7082388699922947
135,1004,7,2017,0.132714001,0.312618243894888
136,1004,8,2017,0.132714001,0.2166625702613594
137,1004,9,2017,0.199071002,0.17732884919484096
138,1004,10,2017,0.132714001,0.05043095821339666
139,1004,11,2017,0.132714001,0.017572393329033115
140,1004,12,2017,0.066357001,0.21034959900413075
141,1004,13,2017,0.0,0.23594538950318725
142,1004,14,2017,0.066357001,0.2521961006791466
143,1004,15,2017,0.066357001,0.3803579260539922
144,1004,16,2017,0.132714001,0.22378880038672624
145,1004,17,2017,0.132714001,0.13480416965872496
146,1004,18,2017,0.398142004,0.07508882120126421
147,1004,19,2017,0.464499005,0.1006594660446725
148,1004,20,2017,0.464499005,0.13870477234369938
149,1004,21,2017,0.530856005,0.11592410101321728
150,1004,22,2017,0.199071002,0.3920319096349285
151,1004,23,2017,0.663570007,0.48433469575511623
152,1004,24,2017,0.663570007,0.6697129270981718
153,1004,25,2017,0.663570007,0.7033950226727592
154,1004,26,2017,0.9289980090000001,0.4845203686800085
155,1004,27,2017,0.663570007,0.5984575110647773
156,1004,28,2017,0.99535501,0.5180670701834323
157,1004,29,2017,1.194426012,0.8924483190134783
158,1004,30,2017,1.260783013,0.9720732625931924
