,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
0,1001,15,2014,0.0,0.0,0.0,0.0,0.197207541,0.197207541,0.0,0.0,0.131471694,0.0,0.0,0.065735847,0.131471694,0.131471694,0.065735847,0.0,0.010977774,4.410540847,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
1,1001,16,2014,0.394415082,0.0,0.0,0.0,0.0,0.197207541,0.197207541,0.0,0.131471694,0.131471694,0.0,0.0,0.065735847,0.131471694,0.131471694,0.065735847,0.07040312,4.347273658,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
2,1001,17,2014,0.0,0.394415082,0.0,0.0,0.0,0.0,0.197207541,0.197207541,0.131471694,0.131471694,0.131471694,0.0,0.0,0.065735847,0.131471694,0.131471694,0.0,4.421014514,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
3,1001,18,2014,0.0,0.0,0.394415082,0.0,0.0,0.0,0.0,0.197207541,0.197207541,0.131471694,0.131471694,0.131471694,0.0,0.0,0.065735847,0.131471694,0.87990115,4.620772444,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
4,1001,19,2014,0.591622624,0.0,0.0,0.394415082,0.0,0.0,0.0,0.0,0.262943388,0.197207541,0.131471694,0.131471694,0.131471694,0.0,0.0,0.065735847,2.640455352,4.728712164,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
5,1001,20,2014,0.197207541,0.591622624,0.0,0.0,0.394415082,0.0,0.0,0.0,0.328679235,0.262943388,0.197207541,0.131471694,0.131471694,0.131471694,0.0,0.0,0.0,4.595013457,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
6,1001,21,2014,0.197207541,0.197207541,0.591622624,0.0,0.0,0.394415082,0.0,0.0,0.197207541,0.328679235,0.262943388,0.197207541,0.131471694,0.131471694,0.131471694,0.0,1.24515023,4.398338102,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
7,1001,22,2014,0.197207541,0.197207541,0.197207541,0.591622624,0.0,0.0,0.394415082,0.0,0.131471694,0.197207541,0.328679235,0.262943388,0.197207541,0.131471694,0.131471694,0.131471694,0.0,4.55581161,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
8,1001,23,2014,0.0,0.197207541,0.197207541,0.197207541,0.591622624,0.0,0.0,0.394415082,0.131471694,0.131471694,0.197207541,0.328679235,0.262943388,0.197207541,0.131471694,0.131471694,0.7617772970000001,4.655137837,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
9,1001,24,2014,0.197207541,0.0,0.197207541,0.197207541,0.197207541,0.591622624,0.0,0.0,0.065735847,0.131471694,0.131471694,0.197207541,0.328679235,0.262943388,0.197207541,0.131471694,0.21892889,4.49830919,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
10,1001,25,2014,0.0,0.197207541,0.0,0.197207541,0.197207541,0.197207541,0.591622624,0.0,0.065735847,0.065735847,0.131471694,0.131471694,0.197207541,0.328679235,0.262943388,0.197207541,0.628891094,4.5821304210000005,0.032933659,0.017157056,0.100378638,0.014396151,0.004338565999999999,0.304291236,0.019917962,0.004930189000000001,0.4983434570000001,33.527,17.465999999999998,102.18799999999999,14.655999999999999,4.417,309.777,20.277,5.019,507.32800000000003
