,addrcode,actual,predicted
0,8001,0.6057738979444445,0.5884945909625587
1,8002,0.5453435771111113,0.4691162130872958
2,8003,0.47836778655555556,0.5759840393942474
3,8004,0.4495264143333333,0.6272910186414713
4,8005,0.4760829965555556,0.6002967686102232
5,8006,0.16718485872222225,0.22712422158266657
6,8007,0.21054297599999997,0.17687899824679218
7,8008,0.21708155273684215,0.25837631227041374
8,8009,0.333148058368421,0.3561530855696803
9,8010,0.6842739950526315,0.7813535971895225
10,8011,0.1581129150526316,0.1273220327116812
11,8012,0.21468035205263158,0.21819196818542425
12,8013,0.12171806457894735,0.21351975899146183
13,8014,0.08097535094736841,0.24114296738655694
14,8015,0.5558741903157894,0.5039350524912204
15,8016,0.404393014368421,0.27684330180660394
16,8017,0.09272059084210527,0.23765282669323437
17,8018,0.0548645667368421,0.045864576978800004
18,8019,0.186732323,0.40293672147955356
19,8020,0.9054131220526314,1.350075766150445
20,8021,0.30671999936842104,0.6073152026101378
21,8022,0.278973372631579,0.34797463332777384
22,8023,0.1516936146111111,0.1779197465631059
