,addrcode,actual,predicted
0,8001,0.3407509009473685,0.24491798642897766
1,8002,0.3588996558421053,0.6238554044565426
2,8003,0.560348936368421,0.4686060779844606
3,8004,0.48984716768421066,0.39950579256412466
4,8005,0.2940867745263158,0.6053598577491722
5,8006,0.4352903575263159,0.21811999566293755
6,8007,0.16457845047368416,0.21632685628296902
7,8008,0.27587638315789476,0.37095120383236313
8,8009,0.3430206995263157,0.2921151960589777
9,8010,0.6991495166842105,0.6796169246314931
10,8011,0.44101706673684216,0.3986803864502367
11,8012,0.10242194805555556,0.03471590068478054
12,8013,0.48510656399999985,0.33281853869361644
13,8014,0.5698265447222222,0.3602119842145049
14,8015,0.3013514190555555,0.4423823677921013
15,8016,0.44455894555555553,0.40307837199365104
16,8017,0.4685980021666667,0.5315992451587126
17,8018,0.05067352344444445,0.09427911445497936
18,8019,0.6195693491052632,0.6044330208728262
19,8020,0.25963173357894737,0.30355336475851
20,8021,0.16515692273684207,0.3864222168245826
21,8022,0.22594597605263161,0.43179670566700834
22,8023,0.28319272310526317,0.42287598486026257
