,addrcode,actual,predicted
0,100101,0.0,0.21498193768360635
1,100102,0.04795059177777778,0.22586471794768734
2,100103,0.32660526488888886,0.7476716589488287
3,100104,0.16192234200000002,0.42063902917029095
4,100105,0.16937669377777778,0.6441407478982758
5,100106,0.4708097928888889,0.6943404270007326
6,100107,0.1640742928888889,0.13909108361722694
7,100108,0.9697439876666668,0.4524316682462989
8,100109,1.4431799440555553,1.6138656702258918
9,100110,0.3382680673888889,0.4642093501979857
10,100111,0.0,0.4361931110975958
11,100112,0.3723562704444444,0.614348621675256
12,100201,0.15925341988888891,0.4200370184228445
13,100202,0.14367816088888888,0.31702109426606057
14,100203,0.22073885722222222,0.44583248768453565
15,100204,0.1281769575,0.28486489430997364
16,100301,0.24093991749999993,0.2889098418069411
17,100302,0.4533103836111111,0.568636723399404
18,100303,0.25186696377777773,0.25700485087221725
19,100304,1.0227458680555557,0.4484731587517725
20,100305,0.16190903216666663,0.18988972489031475
21,100306,0.15933106444444445,0.3743428730739453
22,100307,0.2832382396111111,0.40698415806226507
23,100401,0.11628339666666666,0.3368893913693769
24,100402,0.08549639222222222,0.20014420465754343
25,100403,0.0,0.20384473372849865
26,100404,0.2871582816666667,0.3727712545141028
27,100405,0.15329899444444445,0.3853660292737069
28,100502,0.2447189931666667,0.2509289454425694
29,100508,0.27949572527777783,0.23688429397481997
30,100601,0.45311695384210526,0.3998920387965252
31,100608,0.633158940263158,0.7424857380886593
32,100701,0.36518654321052635,0.49672610470418954
33,100702,0.3969980044736843,0.5536788055787616
34,100703,0.0,0.3655460177794452
35,100704,0.08648449200000001,0.21414247716123425
36,100801,0.28076341231578944,0.33021609143062286
37,100802,0.6133375666842106,0.3077485022902466
38,100803,0.05366735894736842,0.29943758887175675
39,100804,0.12811971505263156,0.28947002102125
40,100805,0.0,0.2286667520972273
41,101001,0.3109586162105263,0.17668724123174306
42,101002,0.34145501389473687,0.480223991375345
43,101102,0.25533673421052633,0.3470464808020304
44,101103,0.11047770568421052,0.3186433845628392
45,101104,0.4886456517894738,0.7576897695914525
46,101105,0.11150758231578946,0.1506862907680138
47,101106,0.01651134989473684,0.4287921367967386
48,101203,0.2631740072105263,0.36443148438289924
49,101204,0.4045008029473684,0.7173596792966924
50,101301,0.0,0.12037339193912244
51,101302,0.28601010189473686,0.5171732309152998
52,101303,0.2663541446315789,0.24272862133314707
53,101401,0.2865093165263158,0.34997452269987817
54,101501,0.08452609042105264,0.25068534543244114
55,101502,0.0,0.3263782020650423
56,101503,0.04805878568421053,0.36005061216168305
57,101504,0.28516993057894735,0.6565790926794858
58,101505,0.16038389473684217,0.30164404953483326
59,101506,0.037280826052631576,0.2751438427474573
60,101507,0.09066452136842106,0.24360106730352243
61,101601,0.03780732631578947,0.26227717283897806
62,101602,0.14141457494736842,0.24517136062715428
63,101701,0.22466227499999997,0.3658027031078898
64,101702,0.24686481684210526,0.2992126781827656
65,101704,0.16215120584210524,0.2637044419274302
66,101801,0.048137465210526316,0.30240508369663877
67,101802,0.06575659536842104,0.19399990148596002
68,101803,0.10996330357894737,0.1787022391958015
69,101804,0.07590562321052634,0.2740122711260101
70,101901,0.049372963368421056,0.3238285614384087
71,101902,0.16230094568421052,0.3648642993693672
72,101904,0.19957803489473688,0.2665366954756818
73,101905,0.12185743231578948,0.21487113075938513
74,101907,0.08986865694736844,0.10172601091919742
75,102004,0.15803380668421055,0.30497563608002126
76,102005,0.09335006610526313,0.29955649803908474
77,102006,0.11067517389473681,0.5462967821813288
78,102007,0.1422859662105263,0.2085744737860546
79,102009,0.05083212168421053,0.3341163254926938
80,102105,0.13381691989473685,0.1442479644204402
81,102107,0.12113950894736841,0.15546952965990365
82,102201,0.051970513999999995,0.21981673597032106
83,102202,0.040065315263157895,0.2593472367179099
84,102206,0.1765298723157895,0.24909793898061028
85,102207,0.11075086315789474,0.24236797345420932
86,102208,0.09365049642105262,0.16346333868674956
87,102209,0.18319683715789473,0.27966715993183017
88,102210,0.0,0.25130901241033654
89,102302,0.06508769494736842,0.13028844397615402
90,102303,0.09818296068421051,0.1362426293476104
91,102401,0.13779961589473683,0.42136240198073766
92,102402,0.10562651294736844,0.18943778190348928
93,102501,0.3107133980526316,0.4318181528256129
94,102502,0.17193051931578948,0.359237638971263
95,102503,0.29733011384210534,0.4800539694559664
96,102504,0.07786043684210525,0.3224902335867305
97,102601,0.4065206333157894,0.4277937142432055
98,102701,0.39087342647368417,0.3115202969161961
99,102801,0.11912687936842105,0.27021353761362904
100,102802,0.31847213315789474,0.182194141739947
101,102803,0.3345851278947369,0.32352088361599957
102,102902,0.08910940468421051,0.16725300747282612
103,103001,0.24866350868421055,0.3220230850827571
104,103002,0.10492216084210526,0.22291831254769823
105,103003,0.2634821805263158,0.3063008924847708
106,103004,0.519057425368421,0.678842758051702
107,103005,0.16437779715789474,0.2478389437768404
108,103101,0.134106336,0.2578692362935368
109,103102,0.20910247373684213,0.2684251928283667
110,103103,0.17400479705263158,0.34495987991927596
111,103201,0.11087401684210527,0.2005400174735563
112,103203,0.13740023057894737,0.29658877207395834
113,103301,0.29634898057894743,0.41857405596068903
114,103302,0.22082854863157902,0.3398253073049842
115,103303,0.25061595842105266,0.33215150945829697
116,103401,0.20535567610526317,0.17657860537977604
117,103501,0.03856974931578947,0.16255678802213475
118,103502,0.08136768742105262,0.3020715980033238
119,103503,0.07285494642105263,0.1718973136188773
120,103504,0.15975983994736842,0.2325714900547856
121,103602,0.24289693973684218,0.3164416881109052
122,103604,0.1347454657894737,0.2518894380389544
