,addrcode,Week,Year,DF_6,DF_5,DF_4,DF_3,DF_2,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DFma_6,DFma_5,DFma_4,DFma_3,DFma_2,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
619,8105,34,2015,0.8138186409999999,0.0,0.8138186409999999,0.61036398,0.20345466,0.8138186409999999,1.017273301,1.424182621,1.831091941,0.8138186409999999,0.356045655,0.50863665,0.559500315,0.40690932,0.61036398,0.661227645,0.864682306,1.271591626,1.271591626,1.7293646109999998,1.787051725,4.087543683,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
620,8105,35,2015,0.40690932,0.8138186409999999,0.0,0.8138186409999999,0.61036398,0.20345466,0.8138186409999999,1.017273301,1.424182621,1.831091941,0.457772985,0.356045655,0.50863665,0.559500315,0.40690932,0.61036398,0.661227645,0.864682306,1.271591626,1.271591626,0.838745732,4.147610887,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
621,8105,36,2015,0.20345466,0.40690932,0.8138186409999999,0.0,0.8138186409999999,0.61036398,0.20345466,0.8138186409999999,1.017273301,1.424182621,0.61036398,0.457772985,0.356045655,0.50863665,0.559500315,0.40690932,0.61036398,0.661227645,0.864682306,1.271591626,0.903175999,4.2630107530000005,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
622,8105,37,2015,0.40690932,0.20345466,0.40690932,0.8138186409999999,0.0,0.8138186409999999,0.61036398,0.20345466,0.8138186409999999,1.017273301,0.50863665,0.61036398,0.457772985,0.356045655,0.50863665,0.559500315,0.40690932,0.61036398,0.661227645,0.864682306,1.144727088,4.366854839,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
623,8105,38,2015,1.424182621,0.40690932,0.20345466,0.40690932,0.8138186409999999,0.0,0.8138186409999999,0.61036398,0.20345466,0.8138186409999999,0.762954975,0.50863665,0.61036398,0.457772985,0.356045655,0.50863665,0.559500315,0.40690932,0.61036398,0.661227645,1.22999397,4.405504032,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
624,8105,39,2015,0.0,1.424182621,0.40690932,0.20345466,0.40690932,0.8138186409999999,0.0,0.8138186409999999,0.61036398,0.20345466,0.915545971,0.762954975,0.50863665,0.61036398,0.457772985,0.356045655,0.50863665,0.559500315,0.40690932,0.61036398,0.411143844,4.344855511,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
625,8105,40,2015,1.220727961,0.0,1.424182621,0.40690932,0.20345466,0.40690932,0.8138186409999999,0.0,0.8138186409999999,0.61036398,0.61036398,0.915545971,0.762954975,0.50863665,0.61036398,0.457772985,0.356045655,0.50863665,0.559500315,0.40690932,1.3739298430000002,4.325722446,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
626,8105,41,2015,1.017273301,1.220727961,0.0,1.424182621,0.40690932,0.20345466,0.40690932,0.8138186409999999,0.0,0.8138186409999999,0.864682306,0.61036398,0.915545971,0.762954975,0.50863665,0.61036398,0.457772985,0.356045655,0.50863665,0.559500315,1.280597175,4.3152553760000005,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
627,8105,42,2015,0.20345466,1.017273301,1.220727961,0.0,1.424182621,0.40690932,0.20345466,0.40690932,0.8138186409999999,0.0,0.559500315,0.864682306,0.61036398,0.915545971,0.762954975,0.50863665,0.61036398,0.457772985,0.356045655,0.50863665,2.452210217,4.269364919,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
628,8105,43,2015,1.017273301,0.20345466,1.017273301,1.220727961,0.0,1.424182621,0.40690932,0.20345466,0.40690932,0.8138186409999999,0.356045655,0.559500315,0.864682306,0.61036398,0.915545971,0.762954975,0.50863665,0.61036398,0.457772985,0.356045655,0.8501338540000001,4.233605511,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
629,8105,44,2015,0.0,1.017273301,0.20345466,1.017273301,1.220727961,0.0,1.424182621,0.40690932,0.20345466,0.40690932,0.40690932,0.356045655,0.559500315,0.864682306,0.61036398,0.915545971,0.762954975,0.50863665,0.61036398,0.457772985,2.015966416,4.250954301,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
630,8105,45,2015,0.20345466,0.0,1.017273301,0.20345466,1.017273301,1.220727961,0.0,1.424182621,0.40690932,0.20345466,0.152590995,0.40690932,0.356045655,0.559500315,0.864682306,0.61036398,0.915545971,0.762954975,0.50863665,0.61036398,1.963730849,4.192909946,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
