,Week,Year,addrcode,temperature
0,1,2017,100101,34.075
1,1,2017,100102,33.435
2,1,2017,100103,33.435
3,1,2017,100104,33.43999999999999
4,1,2017,100105,34.075
5,1,2017,100106,33.43999999999999
6,1,2017,100107,33.43999999999999
7,1,2017,100108,34.075
8,1,2017,100109,34.075
9,1,2017,100110,33.43999999999999
10,1,2017,100111,33.43999999999999
11,1,2017,100112,33.43999999999999
12,1,2017,100201,33.43999999999999
13,1,2017,100202,33.43999999999999
14,1,2017,100203,33.43999999999999
15,1,2017,100204,33.43999999999999
16,1,2017,100206,33.43999999999999
17,1,2017,100301,30.245
18,1,2017,100302,27.665
19,1,2017,100303,28.575
20,1,2017,100304,28.445
21,1,2017,100305,32.42
22,1,2017,100306,28.515
23,1,2017,100307,31.12
24,1,2017,100308,28.74
25,1,2017,100401,31.9
26,1,2017,100402,31.9
27,1,2017,100403,31.9
28,1,2017,100404,31.9
29,1,2017,100405,31.9
30,1,2017,100502,34.61000000000001
31,1,2017,100508,33.68
32,1,2017,100601,34.295
33,1,2017,100608,34.63
34,1,2017,100701,31.9
35,1,2017,100702,31.9
36,1,2017,100703,31.9
37,1,2017,100704,31.9
38,1,2017,100801,31.9
39,1,2017,100802,31.9
40,1,2017,100803,33.43999999999999
41,1,2017,100804,33.43999999999999
42,1,2017,100805,33.43999999999999
43,1,2017,100905,33.48500000000001
44,1,2017,101001,33.63
45,1,2017,101002,32.915
46,1,2017,101101,31.105
47,1,2017,101102,32.75000000000001
48,1,2017,101103,30.46
49,1,2017,101104,29.265
50,1,2017,101105,29.155
51,1,2017,101106,28.605
52,1,2017,101203,30.91
53,1,2017,101204,30.91
54,1,2017,101301,31.9
55,1,2017,101302,31.9
56,1,2017,101303,31.9
57,1,2017,101401,33.43999999999999
58,1,2017,101501,33.435
59,1,2017,101502,33.435
60,1,2017,101503,33.435
61,1,2017,101504,33.435
62,1,2017,101505,33.435
63,1,2017,101506,33.435
64,1,2017,101507,33.435
65,1,2017,101601,33.435
66,1,2017,101602,33.435
67,1,2017,101701,34.410000000000004
68,1,2017,101702,34.410000000000004
69,1,2017,101704,34.410000000000004
70,1,2017,101801,33.435
71,1,2017,101802,31.9
72,1,2017,101803,31.9
73,1,2017,101804,31.9
74,1,2017,101901,34.075
75,1,2017,101902,34.075
76,1,2017,101903,32.15
77,1,2017,101904,32.15
78,1,2017,101905,32.15
79,1,2017,101907,32.15
80,1,2017,102004,34.075
81,1,2017,102005,34.075
82,1,2017,102006,34.075
83,1,2017,102007,34.075
84,1,2017,102009,34.075
85,1,2017,102105,28.625
86,1,2017,102107,28.52500000000001
87,1,2017,102201,33.435
88,1,2017,102202,31.669999999999995
89,1,2017,102206,33.435
90,1,2017,102207,31.669999999999995
91,1,2017,102208,31.669999999999995
92,1,2017,102209,33.435
93,1,2017,102210,33.435
94,1,2017,102302,30.585
95,1,2017,102303,30.285
96,1,2017,102401,30.91
97,1,2017,102402,31.945
98,1,2017,102501,34.075
99,1,2017,102502,34.114999999999995
100,1,2017,102503,34.075
101,1,2017,102504,34.075
102,1,2017,102601,34.410000000000004
103,1,2017,102701,34.295
104,1,2017,102704,35.55000000000001
105,1,2017,102705,34.735
106,1,2017,102801,31.9
107,1,2017,102802,31.9
108,1,2017,102803,33.135
109,1,2017,102901,34.114999999999995
110,1,2017,102902,34.114999999999995
111,1,2017,103001,34.26
112,1,2017,103002,34.26
113,1,2017,103003,34.26
114,1,2017,103004,34.26
115,1,2017,103005,34.26
116,1,2017,103101,31.945
117,1,2017,103102,31.9
118,1,2017,103103,30.91
119,1,2017,103201,33.85000000000001
120,1,2017,103202,35.415
121,1,2017,103203,35.415
122,1,2017,103301,33.135
123,1,2017,103302,33.135
124,1,2017,103303,33.135
125,1,2017,103401,33.82
126,1,2017,103501,32.535000000000004
127,1,2017,103502,33.435
128,1,2017,103503,31.945
129,1,2017,103504,31.945
130,1,2017,103602,36.505
131,1,2017,103604,36.505
132,1,2017,103605,36.505
133,1,2017,103701,33.43999999999999
134,1,2017,103702,33.43999999999999
135,1,2017,103703,33.43999999999999
136,1,2017,103704,33.43999999999999
137,1,2017,103801,35.55000000000001
138,1,2017,103802,35.55000000000001
139,1,2017,103901,33.135
140,1,2017,103902,33.135
141,1,2017,103903,33.82
