,Week,Year,addrcode,temperature
0,1,2015,800101,26.8175
1,1,2015,800102,26.1575
2,1,2015,800103,26.1575
3,1,2015,800106,27.28
4,1,2015,800107,26.64
5,1,2015,800108,26.790000000000006
6,1,2015,800112,25.625
7,1,2015,800113,25.8425
8,1,2015,800114,26.8175
9,1,2015,800115,25.6
10,1,2015,800116,25.73
11,1,2015,800118,25.6
12,1,2015,800119,27.295
13,1,2015,800120,26.430000000000003
14,1,2015,800121,26.3375
15,1,2015,800122,27.4875
16,1,2015,800201,24.805000000000003
17,1,2015,800202,29.48
18,1,2015,800203,25.9375
19,1,2015,800204,23.65
20,1,2015,800205,25.31750000000001
21,1,2015,800301,25.77
22,1,2015,800302,25.620000000000005
23,1,2015,800303,29.5
24,1,2015,800304,22.4875
25,1,2015,800305,28.9575
26,1,2015,800401,27.790000000000006
27,1,2015,800403,24.765
28,1,2015,800404,28.102500000000006
29,1,2015,800405,27.9975
30,1,2015,800406,26.977500000000006
31,1,2015,800407,28.395
32,1,2015,800409,26.755
33,1,2015,800410,27.7525
34,1,2015,800415,26.9225
35,1,2015,800416,27.625
36,1,2015,800501,25.7875
37,1,2015,800502,25.2725
38,1,2015,800503,26.40000000000001
39,1,2015,800504,26.712499999999995
40,1,2015,800505,27.4975
41,1,2015,800601,25.9875
42,1,2015,800603,27.0725
43,1,2015,800604,26.735
44,1,2015,800605,27.86
45,1,2015,800606,26.735
46,1,2015,800607,26.5975
47,1,2015,800610,27.86
48,1,2015,800611,26.545
49,1,2015,800612,26.205
50,1,2015,800613,26.72
51,1,2015,800701,27.2475
52,1,2015,800702,27.7075
53,1,2015,800703,27.3475
54,1,2015,800704,26.715
55,1,2015,800705,27.3625
56,1,2015,800706,26.495
57,1,2015,800707,25.9925
58,1,2015,800708,27.5475
59,1,2015,800709,26.9575
60,1,2015,800710,26.0125
61,1,2015,800711,26.39
62,1,2015,800801,28.01
63,1,2015,800802,24.93
64,1,2015,800803,24.215
65,1,2015,800804,27.7775
66,1,2015,800806,29.3175
67,1,2015,800807,22.9775
68,1,2015,800809,27.96
69,1,2015,800810,29.75
70,1,2015,800811,25.9225
71,1,2015,800813,26.9175
72,1,2015,800901,27.887500000000006
73,1,2015,800902,27.4225
74,1,2015,800903,28.382500000000004
75,1,2015,800904,28.565
76,1,2015,800905,27.335
77,1,2015,800906,27.522500000000004
78,1,2015,800907,28.565
79,1,2015,800908,29.01
80,1,2015,800909,26.68
81,1,2015,800910,26.9475
82,1,2015,800911,27.27
83,1,2015,800912,27.3775
84,1,2015,800913,27.115
85,1,2015,801001,28.06
86,1,2015,801002,28.1875
87,1,2015,801003,28.23
88,1,2015,801101,28.9125
89,1,2015,801102,28.602500000000006
90,1,2015,801103,28.6125
91,1,2015,801104,27.7975
92,1,2015,801105,28.2
93,1,2015,801106,27.415000000000006
94,1,2015,801107,27.024999999999995
95,1,2015,801202,26.8775
96,1,2015,801203,26.985
97,1,2015,801204,26.3275
98,1,2015,801205,27.6125
99,1,2015,801206,26.81
100,1,2015,801207,25.315
101,1,2015,801208,26.2475
102,1,2015,801209,25.4575
103,1,2015,801210,27.5125
104,1,2015,801211,27.27
105,1,2015,801212,27.41
106,1,2015,801213,27.27
107,1,2015,801214,26.557499999999994
108,1,2015,801215,26.8625
109,1,2015,801216,27.3975
110,1,2015,801217,27.72
111,1,2015,801218,28.6425
112,1,2015,801301,27.035
113,1,2015,801303,27.0775
114,1,2015,801304,26.855
115,1,2015,801305,26.55
116,1,2015,801306,27.2675
117,1,2015,801401,27.595
118,1,2015,801402,27.1525
119,1,2015,801403,25.995
120,1,2015,801404,26.007500000000004
121,1,2015,801405,26.4325
122,1,2015,801406,26.155
123,1,2015,801407,26.0925
124,1,2015,801408,24.66
125,1,2015,801409,26.340000000000003
126,1,2015,801501,26.27
127,1,2015,801502,26.28
128,1,2015,801601,28.05
129,1,2015,801602,29.0325
130,1,2015,801603,28.840000000000003
131,1,2015,801604,26.8225
132,1,2015,801605,28.227500000000006
133,1,2015,801606,27.775
134,1,2015,801607,27.6475
135,1,2015,801608,27.6475
136,1,2015,801609,27.3075
137,1,2015,801610,28.6875
138,1,2015,801611,27.3875
139,1,2015,801701,26.2175
140,1,2015,801702,26.425
141,1,2015,801703,28.095
142,1,2015,801704,27.865
143,1,2015,801801,28.74
144,1,2015,801802,28.305000000000003
145,1,2015,801803,28.320000000000004
146,1,2015,801901,26.3325
147,1,2015,801902,26.3325
148,1,2015,801903,26.73
149,1,2015,801904,27.615
150,1,2015,801905,26.875
151,1,2015,801906,26.867500000000003
152,1,2015,802001,28.6675
153,1,2015,802002,25.8425
154,1,2015,802003,27.7725
155,1,2015,802004,27.350000000000005
156,1,2015,802101,24.555
157,1,2015,802102,22.655
158,1,2015,802103,26.2225
159,1,2015,802104,24.565
160,1,2015,802201,26.5825
161,1,2015,802202,27.88
162,1,2015,802203,25.055000000000003
163,1,2015,802301,26.715
164,1,2015,802302,26.3275
165,1,2015,802303,26.850000000000005
166,1,2015,802304,26.7125
1503,10,2015,800101,34.12714285714286
1504,10,2015,800102,33.151785714285715
1505,10,2015,800103,33.151785714285715
1506,10,2015,800106,31.94125
1507,10,2015,800107,31.897857142857145
1508,10,2015,800108,32.99428571428571
1509,10,2015,800112,33.34214285714286
1510,10,2015,800113,35.00124999999999
1511,10,2015,800114,34.12714285714286
1512,10,2015,800115,33.996607142857144
1513,10,2015,800116,32.083035714285714
1514,10,2015,800118,33.996607142857144
1515,10,2015,800119,31.57821428571428
1516,10,2015,800120,31.69107142857143
1517,10,2015,800121,31.321964285714284
1518,10,2015,800122,31.626964285714287
1519,10,2015,800201,31.172500000000007
1520,10,2015,800202,31.175000000000004
1521,10,2015,800203,32.175892857142856
1522,10,2015,800204,30.122142857142855
1523,10,2015,800205,32.50160714285714
1524,10,2015,800301,28.84142857142857
1525,10,2015,800302,28.32017857142857
1526,10,2015,800303,31.59642857142857
1527,10,2015,800304,27.79678571428572
1528,10,2015,800305,32.14178571428572
1529,10,2015,800401,32.449464285714285
1530,10,2015,800403,28.201964285714286
1531,10,2015,800404,31.560357142857143
1532,10,2015,800405,31.951071428571428
1533,10,2015,800406,31.49178571428571
1534,10,2015,800407,31.631964285714282
1535,10,2015,800409,30.242321428571433
1536,10,2015,800410,32.08464285714286
1537,10,2015,800415,30.54375
1538,10,2015,800416,32.32642857142857
1539,10,2015,800501,28.032857142857146
1540,10,2015,800502,28.80035714285714
1541,10,2015,800503,29.347857142857148
1542,10,2015,800504,29.4025
1543,10,2015,800505,30.727857142857147
1544,10,2015,800601,31.65571428571429
1545,10,2015,800603,33.87517857142858
1546,10,2015,800604,31.410357142857148
1547,10,2015,800605,31.109821428571426
1548,10,2015,800606,31.410357142857148
1549,10,2015,800607,32.81089285714286
1550,10,2015,800610,31.109821428571426
1551,10,2015,800611,32.080535714285716
1552,10,2015,800612,31.585714285714282
1553,10,2015,800613,31.451964285714283
1554,10,2015,800701,32.996607142857144
1555,10,2015,800702,33.183214285714286
1556,10,2015,800703,33.6075
1557,10,2015,800704,30.69
1558,10,2015,800705,32.31178571428571
1559,10,2015,800706,32.28946428571429
1560,10,2015,800707,31.021785714285716
1561,10,2015,800708,34.32017857142857
1562,10,2015,800709,35.113571428571426
1563,10,2015,800710,33.80446428571428
1564,10,2015,800711,34.066071428571426
1565,10,2015,800801,32.43892857142857
1566,10,2015,800802,30.58
1567,10,2015,800803,32.09499999999999
1568,10,2015,800804,33.105535714285715
1569,10,2015,800806,31.779285714285717
1570,10,2015,800807,31.680714285714288
1571,10,2015,800809,32.69732142857142
