,Week,Year,addrcode,temperature
0,1,2015,100101,32.465
1,1,2015,100102,32.535000000000004
2,1,2015,100103,32.535000000000004
3,1,2015,100104,33.0375
4,1,2015,100105,32.465
5,1,2015,100106,33.0375
6,1,2015,100107,33.0375
7,1,2015,100108,32.465
8,1,2015,100109,32.465
9,1,2015,100110,33.0375
10,1,2015,100111,33.0375
11,1,2015,100112,33.0375
12,1,2015,100201,33.0375
13,1,2015,100202,33.0375
14,1,2015,100203,33.0375
15,1,2015,100204,33.0375
16,1,2015,100206,33.0375
17,1,2015,100301,28.6475
18,1,2015,100302,26.94
19,1,2015,100303,27.685
20,1,2015,100304,27.100000000000005
21,1,2015,100305,28.6825
22,1,2015,100306,27.375
23,1,2015,100307,27.94
24,1,2015,100308,28.08
25,1,2015,100401,31.81
26,1,2015,100402,31.81
27,1,2015,100403,31.81
28,1,2015,100404,31.81
29,1,2015,100405,31.81
30,1,2015,100502,31.4875
31,1,2015,100508,30.2925
32,1,2015,100601,30.5375
33,1,2015,100608,31.875
34,1,2015,100701,31.81
35,1,2015,100702,31.81
36,1,2015,100703,31.81
37,1,2015,100704,31.81
38,1,2015,100801,31.81
39,1,2015,100802,31.81
40,1,2015,100803,33.0375
41,1,2015,100804,33.0375
42,1,2015,100805,33.0375
43,1,2015,100905,30.64
44,1,2015,101001,31.382500000000004
45,1,2015,101002,28.155
46,1,2015,101101,29.9325
47,1,2015,101102,28.74
48,1,2015,101103,28.682499999999994
49,1,2015,101104,28.5175
50,1,2015,101105,28.03
51,1,2015,101106,27.095
52,1,2015,101203,30.6175
53,1,2015,101204,30.6175
54,1,2015,101301,31.81
55,1,2015,101302,31.81
56,1,2015,101303,31.81
57,1,2015,101401,33.0375
58,1,2015,101501,32.535000000000004
59,1,2015,101502,32.535000000000004
60,1,2015,101503,32.535000000000004
61,1,2015,101504,32.535000000000004
62,1,2015,101505,32.535000000000004
63,1,2015,101506,32.535000000000004
64,1,2015,101507,32.535000000000004
65,1,2015,101601,32.535000000000004
66,1,2015,101602,32.535000000000004
67,1,2015,101701,32.785
68,1,2015,101702,32.785
69,1,2015,101704,32.785
70,1,2015,101801,32.535000000000004
71,1,2015,101802,31.81
72,1,2015,101803,31.81
73,1,2015,101804,31.81
74,1,2015,101901,32.465
75,1,2015,101902,32.465
76,1,2015,101903,30.4975
77,1,2015,101904,30.4975
78,1,2015,101905,30.4975
79,1,2015,101907,30.4975
80,1,2015,102004,32.465
81,1,2015,102005,32.465
82,1,2015,102006,32.465
83,1,2015,102007,32.465
84,1,2015,102009,32.465
85,1,2015,102105,28.849999999999994
86,1,2015,102107,27.632500000000004
87,1,2015,102201,32.535000000000004
88,1,2015,102202,31.1925
89,1,2015,102206,32.535000000000004
90,1,2015,102207,31.1925
91,1,2015,102208,31.1925
92,1,2015,102209,32.535000000000004
93,1,2015,102210,32.535000000000004
94,1,2015,102302,29.9225
95,1,2015,102303,32.21
96,1,2015,102401,30.6175
97,1,2015,102402,31.635
98,1,2015,102501,32.465
99,1,2015,102502,31.462499999999995
100,1,2015,102503,32.465
101,1,2015,102504,32.465
102,1,2015,102601,32.785
103,1,2015,102701,30.5375
104,1,2015,102704,33.2
105,1,2015,102705,31.595
106,1,2015,102801,31.81
107,1,2015,102802,31.81
108,1,2015,102803,31.8775
109,1,2015,102901,31.462499999999995
110,1,2015,102902,31.462499999999995
111,1,2015,103001,33.6475
112,1,2015,103002,33.6475
113,1,2015,103003,33.6475
114,1,2015,103004,33.6475
115,1,2015,103005,33.6475
